CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,10.0,10.0,10.0,10.0,1.6843319521220128,0.9511745691207756,10.0,10.0,10.0,10.0,1.3159588185932365,0.9871623736371012,10.0,10.0,10.0,10.0,1.2838848738421818,0.9309676297715632,10.0,10.0,10.0,10.0,1.6218322723614265,0.9799783573041124,10.0,10.0,10.0,10.0,1.7014427339460128,0.9621839636661693
True,10.0,10.0,10.0,10.0,2.0506803775294693,0.940830133025138,10.0,10.0,10.0,10.0,1.2719258400543758,0.9804116489114196,10.0,10.0,10.0,10.0,1.6158343534942514,0.961425731397138,10.0,10.0,10.0,10.0,1.5350464441182743,0.9400773483178362,10.0,10.0,10.0,10.0,1.5658128678956833,0.9756889315351266
True,0.6,0.7,0.7,1.176502311248074,1.674645707962617,0.9385691698368512,0.6,0.7,0.7,1.0409090909090908,1.6673639350713458,0.9621838121501516,0.6,0.7,0.7,1.2075757575757575,1.7370077338173169,0.9530755414805252,0.6,0.7,0.8666666666666666,1.0484848484848484,1.061175958257296,1.0003795548382928,10.0,0.7,0.8666666666666666,1.1840780688238315,0.9657796612773037,1.0092900546427237
True,10.0,10.0,10.0,10.0,1.7723786073116323,0.9449814099415168,10.0,10.0,10.0,10.0,1.7813199986545278,0.9451062378611658,10.0,10.0,10.0,10.0,1.449867552072171,0.9526609358242568,10.0,10.0,10.0,10.0,2.104041025592374,0.9090469208118056,10.0,10.0,10.0,10.0,2.5123150953616173,0.8622074381858406
True,10.0,10.0,10.0,10.0,1.6208070827474494,0.9335021385803915,10.0,10.0,10.0,10.0,1.3655997209342567,0.981279791273616,10.0,10.0,10.0,10.0,1.8345217769819349,0.9553280222033786,10.0,10.0,10.0,10.0,1.1119856105204482,0.9468615817139489,10.0,10.0,10.0,10.0,1.1580508476753237,0.9575419511882629
True,10.0,10.0,10.0,10.0,1.4823170142793007,0.9807056996966382,10.0,10.0,10.0,10.0,1.9638327782648053,0.9118117635700236,10.0,10.0,10.0,10.0,1.9214136341650392,0.935619435700789,10.0,10.0,10.0,10.0,1.5001445582667174,0.9644980727645238,10.0,10.0,10.0,10.0,1.4008479311797848,0.9703858972904731
True,10.0,10.0,0.7749999999999999,1.171186440677966,1.6293592913211996,0.91379755278217,10.0,10.0,0.7749999999999999,1.171186440677966,1.587018338869923,0.9513363132710808,10.0,0.7749999999999999,0.7749999999999999,1.171186440677966,1.6796859992105362,0.9137937743546056,10.0,0.7749999999999999,0.7749999999999999,1.1128531073446326,0.9699056207406392,1.008409875256589,10.0,0.7749999999999999,0.7749999999999999,1.1128531073446326,1.0079484689535412,1.0054004338931235
True,1.1333333333333333,1.6,2.5183673469387755,3.560034013605442,1.7981040857999582,0.960884933125262,1.1333333333333333,2.0517006802721087,2.5183673469387755,3.150943104514533,1.6601345195669135,0.9455350457008258,1.1333333333333333,2.0517006802721087,2.5183673469387755,3.385034013605442,1.4990446995639268,0.9748728552775032,1.1333333333333333,2.0517006802721087,2.5517006802721087,3.1092764378478663,1.9138899221650791,0.9529785721929884,1.1333333333333333,1.6333333333333333,2.5517006802721087,3.3433673469387757,1.8128864345240907,0.9657682203995217
True,10.0,10.0,10.0,10.0,2.247409145990375,0.9208890568037044,10.0,10.0,10.0,10.0,1.674783642988082,0.93874618363481,10.0,10.0,10.0,10.0,2.225655253547413,0.9275497401584925,10.0,10.0,10.0,10.0,1.501460376301906,0.9809219631025928,10.0,10.0,10.0,10.0,1.5515885025652871,0.9651378368902372
True,10.0,10.0,1.9333333333333331,2.45095856524428,1.4873403212210754,0.9749185958005286,10.0,10.0,1.9333333333333331,2.2448979591836737,1.5002173332532442,0.9553473348004824,10.0,10.0,10.0,2.2448979591836737,1.5523449535217526,0.9477371109640768,10.0,10.0,10.0,2.2448979591836737,1.1886089898623722,0.9506458242750522,10.0,10.0,10.0,2.2448979591836737,1.2005866796469864,0.9422560006528652
True,10.0,10.0,10.0,10.0,1.5830340616987912,0.9659892536149164,10.0,10.0,10.0,10.0,1.6607691899073262,0.9642626917359068,10.0,10.0,10.0,10.0,1.706796401142021,0.9588451974626216,10.0,10.0,10.0,10.0,1.5794500529690372,0.9276289575580228,10.0,10.0,10.0,10.0,1.326618036847989,0.9559963208573228
