CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,0.5,0.7659574468085029,0.9088145896656458,1.1819238333631246,0.631341688171912,0.9704756403045962,0.5,0.7659574468085029,0.980243161094217,1.12310030395136,0.6627066514519279,0.945368158867295,0.5,0.7659574468085029,0.9088145896656458,1.1819238333631246,0.5375326609471459,0.9890379849205452,0.5,0.7659574468085029,0.8247809762202676,1.0152571666964572,0.5473749795145567,0.9933007934383636,10.0,10.0,10.0,10.0,0.5942551660980511,1.0033092505151342
True,10.0,0.6895424836601307,10.0,1.55065359477124,0.6984349506535545,0.9889032456666588,0.411764705882353,0.6022408963585416,0.9440130482572756,1.5987749530191804,0.594457561490391,0.94927151985986,0.411764705882353,0.6022408963585416,0.9440130482572756,1.4092612752076192,0.59035608388418,0.9673985432869502,0.1904761904761885,0.6022408963585416,0.9440130482572756,1.4092612752076192,0.6659955508002765,0.9630988155966392,0.333333333333334,0.7460317460317467,1.45436507936508,1.9876984126984132,0.7098490535234457,0.9297097057268161
True,10.0,10.0,10.0,10.0,0.65531022110845,0.9883619369518336,10.0,10.0,10.0,10.0,0.5861604592236214,0.9815045705982616,10.0,10.0,10.0,10.0,0.7351696445441642,0.9611267377861716,10.0,10.0,10.0,10.0,0.5946351475129741,1.0057951190515015,10.0,10.0,10.0,0.8497596965681915,0.4448541933588694,1.003852359656501
True,10.0,10.0,10.0,10.0,0.6533970016813141,0.9838904247382814,10.0,10.0,10.0,10.0,0.6256956579355899,0.9505899835972864,10.0,10.0,10.0,10.0,0.644437315102609,0.9305839628863976,10.0,10.0,10.0,10.0,0.5521245139036285,0.9812488926469904,10.0,10.0,10.0,10.0,0.5298994699624389,1.001446439404329
True,10.0,10.0,0.5037348272642386,0.7166643028519422,0.5558526544302763,0.976045699163014,10.0,10.0,10.0,0.8029719689294177,0.7405801860965576,0.9346321528865852,10.0,10.0,10.0,0.8029719689294177,0.5091111103965226,0.9796408450767392,10.0,0.0974164133738623,10.0,0.8775727797178681,0.7115731502329715,0.9212617556686692,10.0,10.0,10.0,10.0,0.45880894923393045,0.9751817082533712
True,10.0,10.0,10.0,10.0,0.7692931825671054,0.9545616463925364,10.0,10.0,10.0,10.0,0.5673801410946063,0.9719510404673078,10.0,10.0,10.0,10.0,0.6511311043532937,0.9381190001101968,10.0,10.0,10.0,10.0,0.6944704956934735,0.9462618256293714,10.0,10.0,10.0,10.0,0.6182641633661871,0.9978761273987488
True,10.0,10.0,10.0,10.0,0.534118924739948,0.9726199363098949,10.0,10.0,10.0,10.0,0.4865267151957998,0.9559931587885792,10.0,10.0,10.0,10.0,0.6260911634793522,0.9621488345624452,10.0,10.0,10.0,10.0,0.6681816442739832,0.9808760367800842,10.0,10.0,10.0,10.0,1.023830222494377,0.9508521622454655
True,10.0,10.0,10.0,10.0,0.7543861953385251,0.9399057959821128,10.0,10.0,10.0,10.0,0.6084753250063663,0.9704927609606242,10.0,10.0,10.0,10.0,0.5226706047219766,0.9886562264359676,10.0,10.0,10.0,10.0,0.566815485353833,0.9192269059879182,10.0,10.0,0.7852564102564108,1.2986178729849622,0.47195304920028197,1.0142911353807003
True,10.0,10.0,10.0,10.0,0.6204453237314194,0.9839299774735152,10.0,10.0,10.0,10.0,0.5519676780616016,0.9718746374237902,10.0,10.0,10.0,10.0,0.6256281646775887,0.960090998464451,10.0,10.0,10.0,10.0,0.4630936634701818,0.9970593116865862,10.0,10.0,10.0,0.7417355127705094,0.7197836480568979,0.9619351340649992
True,10.0,0.5721040189125137,1.0721040189125135,1.333093029901525,0.5084423489736196,0.9811502648268254,10.0,0.5721040189125137,1.0721040189125135,1.333093029901525,0.7682463408987252,0.96923518914012,10.0,0.5721040189125137,1.0721040189125135,1.333093029901525,0.7628251275215625,0.9620510584014152,0.5,0.7531645569620253,1.197609001406469,1.3919352425412057,0.4897390920962086,0.9800162335417474,10.0,10.0,10.0,10.0,0.4757343215091329,0.9646775245598865
