CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,10.0,10.0,10.0,10.0,1.857010780313384,0.9615303681740798,10.0,10.0,10.0,10.0,1.437239942638311,0.9821467836495993,10.0,10.0,10.0,10.0,1.2874017804162907,0.9854401563055115,10.0,10.0,10.0,10.0,1.478423228813457,0.991634680872169
True,10.0,10.0,10.0,10.0,1.7289174857937901,0.9211786586180318,10.0,10.0,10.0,10.0,1.4834026602412105,0.9623386728263865,10.0,10.0,10.0,10.0,1.709824241971304,0.9389407151522355,10.0,10.0,10.0,10.0,1.5155132903639086,0.9425400791720202
True,10.0,10.0,10.0,10.0,1.6212274423137907,0.972141714330944,10.0,10.0,10.0,10.0,1.7492198930111595,0.9511359849279897,10.0,10.0,10.0,10.0,1.5492144844240168,0.9236470308310729,10.0,10.0,10.0,10.0,1.2899927187952673,0.9782924677689605
True,10.0,10.0,10.0,10.0,2.1157871034828135,0.9092772354339356,10.0,10.0,10.0,10.0,1.7006307442214275,0.9021115657756447,10.0,10.0,10.0,10.0,1.344514486704013,0.9458949421933323,10.0,10.0,10.0,10.0,1.2649838262307793,0.9880313743173961
True,10.0,10.0,10.0,10.0,1.3947802797203728,0.9724164336928787,10.0,10.0,10.0,10.0,1.1717518183664646,0.9924792313517722,10.0,10.0,10.0,10.0,1.309760272012124,0.9439376945686588,10.0,10.0,10.0,10.0,1.4413945485680912,0.9891675538051231
True,10.0,10.0,10.0,10.0,1.6072487482780928,0.9318448102553043,10.0,10.0,10.0,10.0,1.4931568647636955,0.9606237149882763,10.0,10.0,10.0,10.0,1.4766395643248567,0.9616235340071144,10.0,10.0,10.0,1.7514705882352941,1.1905608117416293,0.9857031508964568
True,10.0,10.0,10.0,10.0,1.8381865573789196,0.8899675958343464,10.0,10.0,10.0,10.0,1.564836737552985,0.9563346280429668,10.0,10.0,10.0,10.0,2.142950653516055,0.918642580304294,10.0,10.0,10.0,10.0,1.084019997288746,0.9822508350862484
True,10.0,10.0,0.7551020408163265,1.3369202226345085,1.4841302835498418,0.9863669130554286,0.7551020408163265,1.1551020408163266,1.1551020408163266,1.2551020408163267,1.6051711466250336,0.9686684262264406,0.4,1.1551020408163266,1.1551020408163266,1.4369202226345086,1.7433777168624438,0.9427174420726366,0.7551020408163265,1.1551020408163266,1.1551020408163266,1.5732838589981448,1.59570315717821,0.969760646643506
True,10.0,10.0,10.0,10.0,1.6180728220988563,0.9418141017212769,10.0,10.0,10.0,10.0,2.075811732859461,0.9529041480687239,10.0,10.0,10.0,10.0,1.6641952055512004,0.9449170215781851,10.0,10.0,10.0,10.0,1.7718512892616822,0.9858006173451649
True,10.0,10.0,10.0,10.0,1.8476069751674444,0.9430246232297727,10.0,10.0,10.0,10.0,1.7467645822414002,0.9158686471113275,10.0,10.0,10.0,10.0,1.7271903630322196,0.9441972280873161,10.0,10.0,10.0,10.0,0.9676042215332167,0.9969270165251007
True,10.0,10.0,10.0,10.0,1.6946837676271396,0.948404287270878,10.0,10.0,10.0,10.0,1.8714935397078818,0.9513996707598391,10.0,10.0,10.0,10.0,1.468827148895785,0.9790032410701688,10.0,10.0,10.0,10.0,1.1124990189777042,0.9468790967571463
True,10.0,10.0,10.0,10.0,1.8012351218650564,0.9616572453418698,10.0,10.0,10.0,10.0,1.5383554627796265,0.9102139442614318,10.0,10.0,10.0,10.0,1.644914506788052,0.9370251647995487,10.0,10.0,10.0,10.0,1.6849114935437648,0.99714724128598
True,10.0,10.0,10.0,10.0,2.020904961962028,0.9136886495459372,10.0,10.0,10.0,10.0,2.1281293557544068,0.9271134558574922,10.0,10.0,10.0,10.0,1.4622675161794505,0.9520250682201066,10.0,10.0,10.0,10.0,1.9200173349116731,0.9737257233237532
True,10.0,10.0,10.0,10.0,1.7967258586685506,0.9657888123693171,10.0,10.0,10.0,10.0,1.4529433593009171,0.9305744955967367,10.0,10.0,10.0,10.0,1.8056661207318303,0.953599119161883,10.0,10.0,10.0,10.0,2.0247340497116513,0.9188966837877407
True,10.0,10.0,10.0,10.0,1.4791578632082145,0.9620839595363606,10.0,10.0,10.0,10.0,1.6576789644350955,0.9463510244857327,10.0,10.0,10.0,10.0,1.489462315935574,0.9552834702123667,10.0,10.0,10.0,10.0,1.42789613010232,0.9977530635916697
True,10.0,10.0,10.0,10.0,1.7293120512728812,0.9023610292967327,10.0,10.0,10.0,10.0,1.4737788618944976,0.939699652386534,10.0,10.0,10.0,10.0,1.7160185430029842,0.9407154724537581,10.0,10.0,10.0,10.0,1.124987788131926,0.9943867765272326
True,10.0,10.0,10.0,10.0,1.692557040590163,0.9433457927751341,10.0,10.0,10.0,10.0,1.4709400813638722,0.9419702806898946,10.0,10.0,10.0,10.0,1.5003936262494264,0.9526373012959845,10.0,10.0,10.0,10.0,1.3953051427776173,1.0049622203708837
True,10.0,10.0,10.0,10.0,1.6416683356052748,0.9723912713494494,10.0,10.0,10.0,10.0,1.659307001267441,0.9618213096789534,10.0,10.0,10.0,10.0,1.545169669869321,0.935986354013289,10.0,10.0,10.0,10.0,1.5117613670882313,0.9644934908020615
True,10.0,10.0,10.0,10.0,1.4879332333702189,0.9424842937263636,10.0,10.0,10.0,10.0,1.9210097223822913,0.9131811589216715,10.0,10.0,10.0,10.0,1.8225414269483138,0.9383743953912308,10.0,10.0,10.0,10.0,1.5019115587633318,0.9644282374435307
True,0.8,0.890909090909091,1.1409090909090909,1.2318181818181817,2.2984405486237125,0.851160577164024,0.8,0.890909090909091,1.1409090909090909,1.456307977736549,1.7022841746585875,0.9621877299027066,0.8,1.05,1.2744897959183674,1.456307977736549,1.7792905033068187,0.9854347036838595,0.8,1.0244897959183674,1.2744897959183674,1.6320655534941249,1.5943555031199117,0.9800425117066143
True,10.0,10.0,10.0,10.0,1.6843319521220128,0.9511745691207757,10.0,10.0,10.0,10.0,1.3159588185932365,0.9871623736371011,10.0,10.0,10.0,10.0,1.2838848738421818,0.9309676297715633,10.0,10.0,10.0,10.0,1.6218322723614265,0.9799783573041123
True,10.0,10.0,10.0,10.0,2.0506803775294693,0.940830133025138,10.0,10.0,10.0,10.0,1.2719258400543758,0.9804116489114195,10.0,10.0,10.0,10.0,1.6158343534942514,0.961425731397138,10.0,10.0,10.0,10.0,1.5350464441182745,0.9400773483178362
True,0.6,0.7,0.7,1.176502311248074,1.674645707962617,0.9385691698368512,0.6,0.7,0.7,1.0409090909090908,1.6673639350713458,0.9621838121501515,0.6,0.7,0.7,1.2075757575757575,1.7370077338173169,0.9530755414805252,0.6,0.7,0.8666666666666666,1.0484848484848484,1.061175958257296,1.0003795548382928
True,10.0,10.0,10.0,10.0,1.7723786073116325,0.9449814099415169,10.0,10.0,10.0,10.0,1.7813199986545278,0.9451062378611658,10.0,10.0,10.0,10.0,1.4498675520721713,0.9526609358242568,10.0,10.0,10.0,10.0,2.104041025592374,0.9090469208118057
True,10.0,10.0,10.0,10.0,1.6208070827474494,0.9335021385803917,10.0,10.0,10.0,10.0,1.3655997209342567,0.981279791273616,10.0,10.0,10.0,10.0,1.8345217769819349,0.9553280222033786,10.0,10.0,10.0,10.0,1.1119856105204482,0.9468615817139489
True,10.0,10.0,10.0,10.0,1.4823170142793007,0.9807056996966382,10.0,10.0,10.0,10.0,1.9638327782648055,0.9118117635700237,10.0,10.0,10.0,10.0,1.9214136341650392,0.935619435700789,10.0,10.0,10.0,10.0,1.5001445582667174,0.9644980727645238
True,10.0,10.0,0.7749999999999999,1.171186440677966,1.6293592913211996,0.91379755278217,10.0,10.0,0.7749999999999999,1.171186440677966,1.587018338869923,0.9513363132710808,10.0,0.7749999999999999,0.7749999999999999,1.171186440677966,1.6796859992105362,0.9137937743546057,10.0,0.7749999999999999,0.7749999999999999,1.1128531073446326,0.9699056207406391,1.0084098752565893
True,1.1333333333333333,1.6,2.5183673469387755,3.560034013605442,1.7981040857999582,0.9608849331252621,1.1333333333333333,2.0517006802721087,2.5183673469387755,3.150943104514533,1.6601345195669137,0.9455350457008258,1.1333333333333333,2.0517006802721087,2.5183673469387755,3.385034013605442,1.4990446995639268,0.9748728552775031,1.1333333333333333,2.0517006802721087,2.5517006802721087,3.1092764378478663,1.9138899221650791,0.9529785721929885
True,10.0,10.0,10.0,10.0,2.247409145990375,0.9208890568037044,10.0,10.0,10.0,10.0,1.674783642988082,0.93874618363481,10.0,10.0,10.0,10.0,2.225655253547413,0.9275497401584925,10.0,10.0,10.0,10.0,1.5014603763019059,0.9809219631025927
True,10.0,10.0,1.9333333333333333,2.45095856524428,1.4873403212210754,0.9749185958005286,10.0,10.0,1.9333333333333333,2.2448979591836737,1.5002173332532442,0.9553473348004824,10.0,10.0,10.0,2.2448979591836737,1.5523449535217526,0.9477371109640769,10.0,10.0,10.0,2.2448979591836737,1.1886089898623722,0.9506458242750522
True,10.0,10.0,10.0,10.0,1.5830340616987912,0.9659892536149165,10.0,10.0,10.0,10.0,1.6607691899073262,0.9642626917359067,10.0,10.0,10.0,10.0,1.706796401142021,0.9588451974626215,10.0,10.0,10.0,10.0,1.5794500529690372,0.9276289575580228
True,10.0,10.0,10.0,10.0,1.522889693545161,0.9624057650163677,10.0,10.0,10.0,10.0,1.8005487891338228,0.9507349557725802,10.0,10.0,10.0,10.0,2.1188422713620296,0.9319896973785287,10.0,10.0,10.0,10.0,1.0793304337641036,1.0146926769327322
True,10.0,10.0,10.0,10.0,1.594286471684223,0.9808443562373224,10.0,10.0,10.0,10.0,1.3427609403471454,0.9480720995228019,10.0,10.0,10.0,10.0,1.5074953398200548,0.9718793989501041,10.0,10.0,10.0,10.0,1.569766403796787,1.0045984569468356
True,10.0,10.0,10.0,10.0,1.5166070977139343,0.977264856812153,10.0,10.0,10.0,10.0,1.9266958568681616,0.9167371800254724,10.0,10.0,10.0,10.0,1.973102053636015,0.9292828253291606,10.0,10.0,10.0,10.0,1.2734370624732474,0.9885259314084935
True,10.0,10.0,10.0,10.0,1.4015660181831693,0.9641424224253801,10.0,10.0,10.0,10.0,1.7801426604384747,0.9198262194775886,10.0,10.0,10.0,10.0,1.8317781328036489,0.9248432067700743,10.0,10.0,10.0,10.0,0.9283289640470326,1.0021659778067322
True,10.0,10.0,10.0,3.6945578231292515,2.144238293296758,0.8931317598549692,10.0,10.0,10.0,3.7849533033552403,1.4824842455649558,0.928752433036998,10.0,10.0,10.0,3.6945578231292515,1.454485043912126,0.9568991650461312,10.0,10.0,2.8612244897959185,3.6945578231292515,1.4975034025413843,0.9728171720653377
True,10.0,10.0,10.0,10.0,1.813596298113276,0.927116513806393,10.0,10.0,10.0,10.0,1.6861431131389704,0.9680229193404619,10.0,10.0,10.0,10.0,1.3176830551691947,0.9649010850742824,10.0,10.0,10.0,10.0,1.477843079713,0.974853234193203
True,10.0,10.0,10.0,3.2583333333333337,1.940052913752598,0.949336363753396,10.0,10.0,3.191666666666667,3.339965986394558,1.78944770507916,0.9464858160534216,10.0,10.0,3.191666666666667,3.339965986394558,1.6204810225852053,0.9465801292070255,10.0,10.0,3.191666666666667,3.339965986394558,2.0268653556292366,0.9791897673561476
True,10.0,10.0,10.0,10.0,1.904482739303105,0.9369780968016694,10.0,10.0,10.0,10.0,1.7561209575502836,0.9466654739070155,10.0,10.0,10.0,10.0,1.852039965158601,0.9573388698397209,10.0,10.0,10.0,10.0,1.2303287159711904,0.9944864261470665
True,10.0,10.0,10.0,10.0,1.7319540320682987,0.9182544396241065,10.0,10.0,10.0,10.0,1.6491512858321342,0.9443730891653364,10.0,10.0,10.0,10.0,2.158033944142908,0.930831202326625,10.0,10.0,10.0,10.0,1.270636567010491,0.9678936540892671
True,10.0,10.0,10.0,10.0,1.890842219252041,0.9532356454642409,10.0,10.0,10.0,10.0,1.4351803500817026,0.946325523214435,10.0,10.0,10.0,10.0,1.6481263970008098,0.9137219427672403,10.0,10.0,10.0,10.0,1.5646138016764597,0.9595543475328059
True,10.0,10.0,10.0,10.0,1.4920337635663872,0.9740716158809649,10.0,10.0,10.0,10.0,1.6657312604216297,0.9471903256242975,10.0,10.0,10.0,10.0,1.8786928602342399,0.9228758518188815,10.0,10.0,10.0,10.0,1.8722270188035117,0.9761564875606077
True,10.0,10.0,10.0,10.0,1.5626065320917282,0.9542303164175919,10.0,10.0,10.0,10.0,1.8008772355235052,0.9378183849765677,10.0,10.0,10.0,10.0,1.6609089738840666,0.9487742069273297,10.0,10.0,10.0,10.0,0.9794925085038038,1.0060144345137718
True,10.0,10.0,10.0,10.0,2.0320472910530722,0.8912628166101959,10.0,10.0,10.0,10.0,1.4564320431509035,0.961338707010162,10.0,10.0,10.0,10.0,1.824056145690872,0.9235065114766599,10.0,10.0,10.0,10.0,1.0967938539848574,0.9878208009672802
True,10.0,10.0,10.0,10.0,1.5599237825827506,0.9534868370850447,10.0,10.0,10.0,10.0,1.4339371393650062,0.9627858190001186,10.0,10.0,10.0,10.0,1.463437517936644,0.9455118488916956,10.0,10.0,10.0,10.0,2.1461081898288352,0.9359160808130884
True,10.0,10.0,10.0,10.0,1.576243257954665,0.9430217211499775,10.0,10.0,10.0,10.0,1.4237866043599625,0.9208888565395584,10.0,10.0,10.0,10.0,1.864399305828498,0.8899991216290918,10.0,10.0,10.0,10.0,2.2357090575736107,0.8917533848727366
True,10.0,10.0,10.0,10.0,1.6268695491109006,0.9535784718787153,10.0,10.0,10.0,10.0,1.5396897067818736,0.9531263686200979,10.0,10.0,10.0,10.0,1.372302046909796,0.9496769397620763,10.0,10.0,10.0,10.0,1.9582462197016213,0.8996752026891516
True,10.0,10.0,10.0,10.0,1.6683182858540455,0.9674685385020311,10.0,10.0,10.0,10.0,1.896197371738277,0.926692985106742,10.0,10.0,10.0,10.0,1.9679257044710212,0.9512511943807386,10.0,10.0,10.0,10.0,1.3936916980479768,0.898866651176205
True,10.0,10.0,10.0,2.0249536178107608,1.5389039727289127,0.9374304901038251,10.0,0.7666666666666666,1.2212121212121212,2.2712121212121215,1.4250760192252572,0.9838857454061698,0.26666666666666666,0.7666666666666666,1.2212121212121212,2.2712121212121215,1.3453295036604813,0.9978038658870256,0.26666666666666666,0.7212121212121212,1.1212121212121213,1.6666666666666665,1.8345069059174783,0.9077147450859065
True,10.0,10.0,10.0,10.0,1.4746856524136156,0.9769818077806065,10.0,10.0,10.0,10.0,1.6949829253611786,0.9435388251437077,10.0,10.0,10.0,10.0,1.36650304803711,0.9709376937392215,10.0,10.0,10.0,10.0,1.602739662499808,0.9739742673541185
True,10.0,10.0,10.0,10.0,2.120723283461488,0.9040624169548069,10.0,10.0,10.0,10.0,1.7467177550914212,0.9690769041362316,10.0,10.0,10.0,10.0,1.7243769401056386,0.9650900681066181,10.0,10.0,10.0,10.0,1.062936789898113,0.9973262180955835
True,10.0,10.0,10.0,10.0,1.9729685467175013,0.9013351494425358,10.0,10.0,10.0,10.0,1.5279313563032122,0.9334213125575295,10.0,10.0,10.0,10.0,1.8054913765771512,0.9535021709575661,10.0,10.0,10.0,10.0,0.9998017374665885,1.0116388230802413
True,10.0,0.9619047619047618,0.9619047619047618,1.0783820346320345,1.4425378678340892,0.9593322130303269,0.5333333333333333,0.9619047619047618,0.9619047619047618,1.0846320346320346,1.4465031490711937,0.9670983136748553,0.5333333333333333,0.9619047619047618,0.9619047619047618,1.0846320346320346,1.4591290799837449,0.9687749794511952,0.5333333333333333,0.9619047619047618,0.9619047619047618,1.2762987012987013,1.015070409162761,1.008232883357088
True,10.0,10.0,10.0,10.0,1.631387849040788,0.9835505735264152,10.0,10.0,10.0,10.0,1.9136245145212567,0.9352517782311391,10.0,10.0,10.0,10.0,1.8310913683101138,0.9678197570078844,10.0,10.0,10.0,10.0,1.0706429880437844,1.0043076846171914
True,10.0,10.0,10.0,1.4166666666666665,1.3581313781580406,0.9502538619339624,10.0,10.0,10.0,10.0,1.8322312572557862,0.8998062187183095,10.0,10.0,10.0,10.0,1.282630546244137,0.9683897459597762,10.0,10.0,0.85,2.35,1.8223137368094864,0.9794449110784911
True,10.0,1.2,1.363265306122449,1.7715986394557823,1.5252627363790965,0.951598094750165,10.0,1.2,1.363265306122449,1.7715986394557823,1.5980209788610482,0.9488909674001664,10.0,1.2,1.363265306122449,1.7715986394557823,1.543967883425241,0.9392670551600706,10.0,10.0,1.363265306122449,1.9049319727891156,1.5151304832917876,0.9701568335407359
True,10.0,10.0,10.0,10.0,1.7194179592641716,0.9239834340147313,10.0,10.0,10.0,10.0,1.491297512440338,0.9505021397321641,10.0,10.0,10.0,10.0,1.4586316640037398,0.9434331249349859,10.0,10.0,10.0,10.0,1.531055370248664,0.9964869449855615
True,10.0,10.0,10.0,10.0,1.8503456037246266,0.9308503624027484,10.0,10.0,10.0,10.0,1.7013369014942508,0.9310307862046011,10.0,10.0,10.0,10.0,1.719253876468473,0.9302232046392375,10.0,10.0,10.0,10.0,1.1076790226846973,0.9675681677010639
True,10.0,10.0,10.0,10.0,1.3552344944599537,0.9610104889830853,10.0,10.0,10.0,10.0,2.0163709169493176,0.9193127428047001,10.0,10.0,10.0,10.0,1.6809490414654138,0.9502498153413818,10.0,10.0,10.0,10.0,1.1735286189933678,0.9544355093655786
