lof_score,alpha,difficulty_group,knn_success,background_size,DenSHAP_validity,DenSHAP_CA_top1,DenSHAP_CA_top2,DenSHAP_CA_top3,DenSHAP_CA_top5,DenSHAP_plausibility,DenSHAP_bds
1.3237570932236549,1.0,Hard,True,100,1.0,0.5,0.7659574468085029,0.8247809762202676,1.0152571666964572,0.5982265004757693,0.9798430013457027
1.0411660758689003,0.5498760052997941,Medium,True,100,1.0,0.41176470588235303,0.6022408963585416,0.9440130482572757,1.4092612752076192,0.5684930768352745,0.9856361822487159
1.0529362803969926,0.6959791770066649,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.5373079251919456,0.9810147911354326
1.001731507881347,0.060375976296848,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.5509958129633313,0.9777176405461191
1.0617711815032367,0.8056465213810123,Hard,True,100,1.0,10.0,0.09741641337386236,10.0,0.8029719689294177,0.6145954813247617,0.9380572055747859
1.2314669017575575,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.49815593788565293,0.9775540861122709
1.031712391664299,0.43252772615045376,Medium,True,100,1.0,10.0,10.0,10.0,10.0,0.5486839323120416,0.9805555858075887
1.0033342215958898,0.08027041028683841,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.6382792335133682,0.9631295469314741
1.0004422171509657,0.04437205176763748,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.5763517883764502,0.9511473156965463
0.9979177119438255,0.013035449512903701,Easy,True,100,1.0,10.0,0.9444444444444438,1.0721040189125137,1.479114729720693,0.4952458385487555,0.9695110667766432
0.984126354173888,0.0,Easy,True,100,1.0,10.0,10.0,1.2045508274231604,1.2204238432961763,0.5786295213628937,0.9914896877834407
1.0537282134312362,0.7058094163883415,Hard,True,100,1.0,10.0,0.6031746031746028,0.9069720715290333,1.1569720715290333,0.6169905053570032,1.0109746877586194
1.0793185479061542,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.49638427957587056,0.9893032638348729
1.8809969266686644,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,,
1.292100207733048,1.0,Hard,True,100,1.0,10.0,10.0,1.5952380952380953,10.0,0.6228831070504326,0.9566441412429827
0.9762055705536181,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.521251884519148,0.9617081656286507
1.0116958742509852,0.18406333679927314,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.6073250256485616,0.9903575645435089
0.9973995824793533,0.006603925070529832,Easy,True,100,1.0,0.19047619047619047,0.4257703081232491,0.7114845938375352,0.8202316387547873,0.5424552376036107,0.9397500947642119
1.093555039098473,1.0,Hard,True,100,1.0,10.0,10.0,10.0,0.7944613306315612,0.5640680571174864,0.9559419165070718
1.028928287972417,0.3979687362217819,Medium,True,100,1.0,10.0,10.0,10.0,2.3056602297979922,0.6163482829693436,0.9929736132882633
1.1572275585277216,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.4588238760090979,0.9996487933840636
0.9747151900827445,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.5117470403227371,0.969661118170483
1.0639203477478392,0.8323240531190832,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.4701265241874328,0.9950083527469771
0.9835512224015837,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.5105847967133623,0.9626661669826314
1.0152708766823957,0.22843972744246172,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.507632935472849,0.9820445821018253
0.9965224349083359,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.5395406941894109,0.9977819488333823
1.0299916128627755,0.4111677540184087,Medium,True,100,1.0,10.0,10.0,10.0,2.465544131289289,0.46745686325868324,0.9849682960064248
0.9784818109442479,0.0,Easy,True,100,1.0,10.0,0.8500000000000001,0.952127659574475,10.0,0.621524311952856,0.9380439312402663
1.0213120962381912,0.3034291922366096,Easy,True,100,1.0,10.0,10.0,10.0,1.9802516041877694,0.5944387660187723,0.9777402932937397
0.9820344815348552,0.0,Easy,True,100,1.0,10.0,10.0,10.0,2.399883292934729,0.7373455838003978,0.9519424682979698
0.968035973310873,0.0,Easy,True,100,1.0,10.0,0.45634920634920617,0.45634920634920617,1.0505413135718416,0.58588146659906,0.9957732836751451
1.0620759050932846,0.8094290455413743,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.5940351075827781,0.9903175638380631
1.0357952021322752,0.48320752168209685,Medium,True,100,1.0,10.0,0.6901709401709405,1.2139804639804637,1.3022157580981109,0.6950840627322098,0.9489286028427755
1.103462907323176,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,,
0.9783826154056747,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.4152840335062269,0.985689817639881
1.0649367669309764,0.8449408318747641,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.5577084617466741,0.9983822012212155
1.036290104854229,0.4893507333137422,Medium,True,100,1.0,10.0,10.0,10.0,10.0,0.484775127156166,0.9793129245609355
1.1458050117520397,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.5840602523907954,0.9656416202246068
1.0685685347381821,0.8900218493090184,Hard,True,100,1.0,10.0,10.0,10.0,1.3279445021567158,0.6242011598233472,0.9578692112612155
1.2145507500497743,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.5096164340816042,1.003478524188368
0.9911236450934455,0.0,Easy,True,100,1.0,0.166666666666667,0.6687943262411371,0.8354609929078037,1.127711226334508,0.6191319453309149,0.9784577626981609
1.0160065247894823,0.23757130382662567,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.5027461457506031,0.9737780541638921
