CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,0.1111111111111111,0.9768497729880756,1.0879608840991868,1.0879608840991868,1.1301566985631224,0.993466754631309,0.1111111111111111,0.9768497729880756,1.0879608840991868,1.0954482808118915,1.1951659830005126,0.9819087188398384,0.8657386618769646,0.9768497729880756,0.9768497729880756,0.9843371697007804,1.286787689694729,0.9554399496153256,10.0,0.8933460238401547,1.004457134951266,1.0119445316639706,1.122037454185135,0.9835822810910392,0.1111111111111111,0.9768497729880756,1.0879608840991868,1.1230556427750817,1.183412543362684,0.9627616884866679
True,10.0,10.0,10.0,10.0,1.2215927805978597,0.9734417272728384,10.0,10.0,10.0,10.0,0.97285144171868,0.9985219427029026,10.0,10.0,10.0,10.0,1.1958914220911454,0.9934084934137508,10.0,10.0,10.0,10.0,0.8099777291096524,0.9846234558368712,10.0,10.0,10.0,10.0,0.8133510819699973,0.9620947663144538
True,10.0,10.0,10.0,10.0,1.0191529653618274,0.9695933237117986,10.0,10.0,10.0,10.0,1.1405927423438873,0.9799593620603776,10.0,10.0,10.0,10.0,1.020139673007237,0.950234129358251,10.0,10.0,10.0,10.0,0.7435782874669787,0.9663630218402378,10.0,10.0,10.0,10.0,0.6980049405592288,0.9680726101553081
True,10.0,10.0,10.0,10.0,1.338851250579697,0.9314295176813824,10.0,10.0,10.0,10.0,1.1117984684148765,0.9460286566232528,10.0,10.0,10.0,10.0,1.0423527620122248,0.9471467058683842,10.0,10.0,10.0,10.0,0.8832249895058626,0.9991900441009088,10.0,10.0,10.0,10.0,0.8854937225791343,0.9972960887238298
True,10.0,10.0,10.0,10.0,1.2253054019355587,0.9600347785983432,10.0,10.0,10.0,10.0,1.198383332155555,0.9787861788428855,10.0,10.0,10.0,10.0,1.1990024625225344,0.9807230643691672,10.0,10.0,10.0,10.0,1.037776482718069,0.9825231606616792,10.0,10.0,10.0,10.0,0.9860902993777758,0.9871101536144368
True,10.0,10.0,10.0,10.0,1.2916363272891458,0.9565442948612738,10.0,10.0,10.0,10.0,1.2104953255931077,0.9892971067372534,10.0,10.0,10.0,10.0,1.162314482629442,0.9521213557025164,10.0,10.0,10.0,10.0,1.1566297730495645,0.9816032016484696,10.0,10.0,10.0,10.0,1.23611361717991,0.9714681599879151
True,10.0,10.0,10.0,1.1061301218859008,1.3516502320243606,0.9880347300979776,10.0,0.8214892285688746,0.9381558952355412,1.1061301218859008,1.2223409399593776,0.9533766525447324,10.0,10.0,10.0,0.9950190107747896,1.1444989779646175,0.9583777698617704,0.7103781174577636,0.878352344108123,1.378352344108123,1.6061301218859008,1.075393878364028,0.977535151726866,0.7103781174577636,0.878352344108123,0.9894634552192341,1.6061301218859008,1.027336285312651,0.9790129368005331
True,10.0,10.0,10.0,10.0,1.1265029899573136,0.9901758440475834,10.0,10.0,10.0,10.0,1.436003484628591,0.9489221930603444,10.0,10.0,10.0,10.0,1.1700253826126956,0.990311841215832,10.0,10.0,10.0,10.0,0.7625793973917707,0.9603640011295016,10.0,10.0,10.0,10.0,0.6859798230790274,0.9859745597197367
True,10.0,10.0,10.0,10.0,1.121408992206392,0.9760496251725764,10.0,10.0,0.7574949578438537,1.2641411746127698,1.1427074763227838,0.997644185711114,10.0,10.0,10.0,10.0,1.1865823249510774,0.9896386145773296,10.0,10.0,10.0,10.0,0.9854421813456596,0.970828301441564,10.0,10.0,10.0,10.0,0.9916323879681466,0.9816734835859618
True,10.0,10.0,10.0,10.0,1.293131925686556,0.9395228788055038,10.0,10.0,10.0,10.0,1.100963771632087,0.96039662483468,10.0,10.0,10.0,10.0,1.1345264055179656,0.9554288923970404,10.0,10.0,10.0,10.0,1.3479558528774382,0.9896854525164198,10.0,10.0,10.0,10.0,1.4305237272087232,0.971700209334867
