CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,0.5,0.7659574468085029,0.9088145896656458,1.1819238333631246,0.631341688171912,0.9691012579576658,0.5,0.7659574468085029,0.980243161094217,1.12310030395136,0.6627066514519279,0.9560033358921164,0.5,0.7659574468085029,0.9088145896656458,1.1819238333631246,0.5375326609471459,0.9912546074036996,0.5,0.7659574468085029,0.8247809762202676,1.0152571666964572,0.5473749795145567,0.9911522745772796,10.0,10.0,10.0,10.0,0.5942551660980511,1.000352170815666
True,10.0,0.6895424836601307,10.0,1.55065359477124,0.6984349506535545,0.9899841702567314,0.411764705882353,0.6022408963585416,0.9440130482572756,1.5987749530191804,0.594457561490391,0.9336495661401364,0.411764705882353,0.6022408963585416,0.9440130482572756,1.4092612752076192,0.59035608388418,0.9754206304585118,0.1904761904761885,0.6022408963585416,0.9440130482572756,1.4092612752076192,0.6659955508002765,0.9719604841741069,0.333333333333334,0.7460317460317467,1.45436507936508,1.9876984126984132,0.7098490535234457,0.961716738730544
True,10.0,10.0,10.0,10.0,0.65531022110845,0.9930534658738456,10.0,10.0,10.0,10.0,0.5861604592236214,0.937696189570795,10.0,10.0,10.0,10.0,0.7351696445441642,0.9504908193514672,10.0,10.0,10.0,10.0,0.5946351475129741,0.9910898395844608,10.0,10.0,10.0,0.8497596965681915,0.4448541933588694,1.0061021441559193
True,10.0,10.0,10.0,10.0,0.6533970016813141,0.9757956556862336,10.0,10.0,10.0,10.0,0.6256956579355899,0.9397405030132668,10.0,10.0,10.0,10.0,0.644437315102609,0.934898596929097,10.0,10.0,10.0,10.0,0.5521245139036285,0.9837469241847534,10.0,10.0,10.0,10.0,0.5298994699624389,1.00812404515324
True,10.0,10.0,0.5037348272642386,0.7166643028519422,0.5558526544302763,0.9825803028402416,10.0,10.0,10.0,0.8029719689294177,0.7405801860965576,0.951440838312602,10.0,10.0,10.0,0.8029719689294177,0.5091111103965226,0.982035540343926,10.0,0.0974164133738623,10.0,0.8775727797178681,0.7115731502329715,0.9116560506947352,10.0,10.0,10.0,10.0,0.45880894923393045,0.9699421509476345
True,10.0,10.0,10.0,10.0,0.7692931825671054,0.9676303690809144,10.0,10.0,10.0,10.0,0.5673801410946063,0.9730591027921072,10.0,10.0,10.0,10.0,0.6511311043532937,0.9547122086342,10.0,10.0,10.0,10.0,0.6944704956934735,0.9725482409283628,10.0,10.0,10.0,10.0,0.6182641633661871,0.9991806344854359
True,10.0,10.0,10.0,10.0,0.534118924739948,0.983751227984084,10.0,10.0,10.0,10.0,0.4865267151957998,0.947672732955962,10.0,10.0,10.0,10.0,0.6260911634793522,0.9790554310877232,10.0,10.0,10.0,10.0,0.6681816442739832,0.9845514742096988,10.0,10.0,10.0,10.0,1.023830222494377,0.9459395817380327
True,10.0,10.0,10.0,10.0,0.7543861953385251,0.9304109566495334,10.0,10.0,10.0,10.0,0.6084753250063663,0.9817050750637728,10.0,10.0,10.0,10.0,0.5226706047219766,0.9906674866061208,10.0,10.0,10.0,10.0,0.566815485353833,0.9213059234918978,10.0,10.0,0.7852564102564108,1.2986178729849622,0.47195304920028197,1.0034331895987019
True,10.0,10.0,10.0,10.0,0.6204453237314194,0.9562836972848244,10.0,10.0,10.0,10.0,0.5519676780616016,0.9692270752659632,10.0,10.0,10.0,10.0,0.6256281646775887,0.9652857835989024,10.0,10.0,10.0,10.0,0.4630936634701818,0.9935456265548764,10.0,10.0,10.0,0.7417355127705094,0.7197836480568979,0.970139903264414
True,10.0,0.5721040189125137,1.0721040189125135,1.333093029901525,0.5084423489736196,1.005242142434578,10.0,0.5721040189125137,1.0721040189125135,1.333093029901525,0.7682463408987252,0.9898114991250224,10.0,0.5721040189125137,1.0721040189125135,1.333093029901525,0.7628251275215625,0.9741461683546372,0.5,0.7531645569620253,1.197609001406469,1.3919352425412057,0.4897390920962086,0.9902966655652136,10.0,10.0,10.0,10.0,0.4757343215091329,0.9580377959327825
