CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,10.0,10.0,10.0,10.0,1.857010780313384,0.9493427002335396,10.0,10.0,10.0,10.0,1.437239942638311,0.9963714869866952,10.0,10.0,10.0,10.0,1.2874017804162907,0.9747992679028208,10.0,10.0,10.0,10.0,1.478423228813457,0.9854180437001449,10.0,10.0,10.0,10.0,1.5512885967037786,0.9816285456950122
True,10.0,10.0,10.0,10.0,1.72891748579379,0.9361106682222882,10.0,10.0,10.0,10.0,1.4834026602412105,0.967120899669825,10.0,10.0,10.0,10.0,1.709824241971304,0.94649174941294,10.0,10.0,10.0,10.0,1.5155132903639086,0.9566352015370718,10.0,10.0,10.0,10.0,1.6522830257112129,0.9213109904423039
True,10.0,10.0,10.0,10.0,1.621227442313791,0.9742125258302062,10.0,10.0,10.0,10.0,1.7492198930111595,0.9289764911938724,10.0,10.0,10.0,10.0,1.5492144844240168,0.9342838534438762,10.0,10.0,10.0,10.0,1.2899927187952671,0.9881508197566172,10.0,10.0,10.0,10.0,1.2692780256459542,0.9994854990798606
True,10.0,10.0,10.0,10.0,2.115787103482813,0.8986547637136505,10.0,10.0,10.0,10.0,1.7006307442214277,0.9056895811021276,10.0,10.0,10.0,10.0,1.344514486704013,0.9625052768787026,10.0,10.0,10.0,10.0,1.264983826230779,0.9943766140348014,10.0,10.0,10.0,10.0,1.3581076292134364,0.9735324975351448
True,10.0,10.0,10.0,10.0,1.3947802797203728,0.9896280735175508,10.0,10.0,10.0,10.0,1.1717518183664646,1.000617941641084,10.0,10.0,10.0,10.0,1.309760272012124,0.9583787008246112,10.0,10.0,10.0,10.0,1.4413945485680912,0.995514320359191,10.0,10.0,10.0,10.0,1.4174521589536735,0.9969320987298532
True,10.0,10.0,10.0,10.0,1.6072487482780928,0.9493351430556286,10.0,10.0,10.0,10.0,1.4931568647636957,0.956894005992874,10.0,10.0,10.0,10.0,1.4766395643248569,0.9647659454958872,10.0,10.0,10.0,1.751470588235294,1.1905608117416293,0.9903480804549888,10.0,10.0,10.0,2.2688775510204082,1.2625238740811233,0.961131097040855
True,10.0,10.0,10.0,10.0,1.83818655737892,0.8965010263011584,10.0,10.0,10.0,10.0,1.564836737552985,0.9570349032029049,10.0,10.0,10.0,10.0,2.142950653516055,0.9071085728242564,10.0,10.0,10.0,10.0,1.084019997288746,0.9954854042709638,10.0,10.0,10.0,10.0,1.0745411969299163,0.9965282692440862
True,10.0,10.0,0.7551020408163265,1.3369202226345085,1.4841302835498418,0.9848034462839448,0.7551020408163265,1.1551020408163266,1.1551020408163266,1.2551020408163267,1.6051711466250336,0.9507699136084004,0.4,1.1551020408163266,1.1551020408163266,1.4369202226345086,1.7433777168624438,0.9501580637735072,0.7551020408163265,1.1551020408163266,1.1551020408163266,1.5732838589981448,1.59570315717821,0.9697142641858264,0.7551020408163265,0.7551020408163265,1.1551020408163266,1.6551020408163266,1.6332680883938615,0.9688146760083789
True,10.0,10.0,10.0,10.0,1.6180728220988565,0.932554709443726,10.0,10.0,10.0,10.0,2.075811732859461,0.9138620664697544,10.0,10.0,10.0,10.0,1.6641952055512004,0.9429699359313158,10.0,10.0,10.0,10.0,1.7718512892616822,0.9975637582706036,10.0,10.0,10.0,10.0,1.8279639084550154,0.9806367172989358
True,10.0,10.0,10.0,10.0,1.8476069751674444,0.9256795844829746,10.0,10.0,10.0,10.0,1.7467645822414002,0.917046947280252,10.0,10.0,10.0,10.0,1.7271903630322196,0.9322114249105627,10.0,10.0,10.0,10.0,0.9676042215332168,1.007645847167571,10.0,10.0,10.0,10.0,1.1030306367797094,0.9892211004834172
