CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,0.1111111111111111,0.9768497729880756,1.0879608840991868,1.0879608840991868,1.1301566985631224,0.9906727248026149,0.1111111111111111,0.9768497729880756,1.0879608840991868,1.0954482808118915,1.1951659830005126,0.9855172459833167,0.8657386618769646,0.9768497729880756,0.9768497729880756,0.9843371697007803,1.286787689694729,0.9564147286374819,10.0,0.8933460238401547,1.0044571349512659,1.0119445316639706,1.122037454185135,0.9735922850331473
True,10.0,10.0,10.0,10.0,1.2215927805978597,0.9585613566574267,10.0,10.0,10.0,10.0,0.9728514417186801,0.9935173541265414,10.0,10.0,10.0,10.0,1.1958914220911454,0.9863468344878032,10.0,10.0,10.0,10.0,0.8099777291096524,0.992234775661198
True,10.0,10.0,10.0,10.0,1.0191529653618274,0.963712196092388,10.0,10.0,10.0,10.0,1.1405927423438873,0.9765767579114748,10.0,10.0,10.0,10.0,1.020139673007237,0.9473651118039271,10.0,10.0,10.0,10.0,0.7435782874669787,0.9744398422107372
True,10.0,10.0,10.0,10.0,1.338851250579697,0.9284229890752889,10.0,10.0,10.0,10.0,1.1117984684148765,0.9410315970676375,10.0,10.0,10.0,10.0,1.0423527620122248,0.9429101298254355,10.0,10.0,10.0,10.0,0.8832249895058626,1.0019394673105355
True,10.0,10.0,10.0,10.0,1.2253054019355587,0.9652386865374358,10.0,10.0,10.0,10.0,1.198383332155555,0.9731372282518824,10.0,10.0,10.0,10.0,1.1990024625225344,0.9729582663216231,10.0,10.0,10.0,10.0,1.0377764827180693,0.975661982486146
True,10.0,10.0,10.0,10.0,1.2916363272891458,0.966414558580021,10.0,10.0,10.0,10.0,1.2104953255931075,0.9852761670395912,10.0,10.0,10.0,10.0,1.162314482629442,0.9576826053953618,10.0,10.0,10.0,10.0,1.1566297730495645,0.980427466438373
True,10.0,10.0,10.0,1.1061301218859008,1.3516502320243606,0.9823027830321983,10.0,0.8214892285688746,0.9381558952355413,1.1061301218859008,1.2223409399593776,0.9445458441539932,10.0,10.0,10.0,0.9950190107747897,1.1444989779646177,0.9534972648398293,0.7103781174577636,0.878352344108123,1.378352344108123,1.6061301218859008,1.075393878364028,0.9813478164302826
True,10.0,10.0,10.0,10.0,1.1265029899573136,0.9875220410729846,10.0,10.0,10.0,10.0,1.436003484628591,0.9309134968497018,10.0,10.0,10.0,10.0,1.1700253826126956,0.9932024701515015,10.0,10.0,10.0,10.0,0.7625793973917707,0.9565969248855861
True,10.0,10.0,10.0,10.0,1.1214089922063921,0.9763444832922288,10.0,10.0,0.7574949578438537,1.2641411746127698,1.1427074763227838,0.9926024822295109,10.0,10.0,10.0,10.0,1.1865823249510774,0.9945537246751304,10.0,10.0,10.0,10.0,0.9854421813456595,0.9773241390868682
True,10.0,10.0,10.0,10.0,1.293131925686556,0.9307295524962512,10.0,10.0,10.0,10.0,1.100963771632087,0.9626591797286729,10.0,10.0,10.0,10.0,1.1345264055179656,0.9505604309291644,10.0,10.0,10.0,10.0,1.3479558528774382,0.9895296998303795
