CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,10.0,10.0,10.0,10.0,1.6167204800238486,0.9242462350621862,10.0,10.0,10.0,10.0,1.6010097114739221,0.9618223630218605,10.0,10.0,10.0,10.0,1.7500536370738913,0.9160662407323219,10.0,10.0,10.0,10.0,2.0377986874343206,0.9378198010885053,10.0,10.0,10.0,10.0,1.81187543048895,0.952967731765552
True,10.0,10.0,10.0,10.0,1.5940230006714846,0.9255638561331787,10.0,10.0,10.0,10.0,2.1264475778991536,0.9465004996746688,10.0,10.0,10.0,10.0,1.490792535238486,0.9607261321269528,10.0,10.0,10.0,10.0,1.0553670628390823,1.0126802963994037,10.0,10.0,10.0,10.0,1.0510271716700532,1.0098233032882904
True,10.0,10.0,10.0,10.0,1.374819160508874,0.9572952870737652,10.0,10.0,10.0,10.0,1.6181408556865162,0.9669958898193706,10.0,10.0,10.0,10.0,1.5209638848585505,0.966388881111029,10.0,10.0,10.0,10.0,1.1719365206694217,0.9640890755596535,10.0,10.0,10.0,10.0,1.109921194063579,0.9781419129537309
True,10.0,10.0,10.0,10.0,1.442886975277841,0.9582591340870852,10.0,10.0,10.0,10.0,1.581236314886467,0.9510529493025744,10.0,10.0,10.0,10.0,1.4843668239386933,0.9593039695186487,10.0,10.0,10.0,10.0,1.2285525873713974,0.985997642857369,10.0,10.0,10.0,10.0,1.1071013824254319,0.9997145101662566
True,10.0,10.0,10.0,10.0,1.7230343416420653,0.9470826921397771,10.0,10.0,10.0,10.0,1.5981944813713957,0.958991971813205,10.0,10.0,10.0,10.0,1.4924435991454725,0.9473610435999336,10.0,10.0,10.0,10.0,1.5310962291326276,0.9846934257826676,10.0,10.0,10.0,10.0,1.4618637337811353,0.9790655586892371
True,10.0,10.0,10.0,10.0,1.8032673806998656,0.9373301167820663,10.0,10.0,10.0,10.0,1.6618340100783715,0.9299118498591543,10.0,10.0,10.0,10.0,1.855281596423715,0.926539199541811,10.0,10.0,10.0,10.0,1.2413591285146368,0.9999593569562595,10.0,10.0,10.0,10.0,1.324673869086823,1.0009642339147249
True,10.0,10.0,10.0,10.0,1.4502136201671783,0.9816693013958238,10.0,10.0,10.0,10.0,1.5384540724109552,0.9511403765339906,10.0,0.18181818181818182,0.18181818181818182,10.0,1.3494093927519375,0.9562179573189711,10.0,10.0,10.0,0.18181818181818182,1.2166422713019238,1.005284830351942,10.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.159390579727627,1.003516719777865
True,10.0,10.0,10.0,10.0,1.7742444862538949,0.9514640982196481,10.0,10.0,10.0,10.0,1.3649809093315808,0.9735630272282243,10.0,10.0,10.0,10.0,1.353793138202638,0.958708800656612,10.0,10.0,10.0,10.0,1.8122807048250906,0.985215384565915,10.0,10.0,10.0,10.0,1.7270952809959268,0.9880220513442467
True,10.0,10.0,10.0,10.0,1.8430607533021122,0.9651090951884405,10.0,10.0,10.0,10.0,1.4020655988212345,0.9542710396009447,10.0,10.0,10.0,10.0,1.4339174459459936,0.9826309165139134,10.0,10.0,10.0,10.0,1.2826948220604018,1.0093731148682612,10.0,10.0,10.0,10.0,1.269663318190538,1.0005365933283028
True,10.0,10.0,10.0,10.0,1.526754595813054,0.9744889357494639,10.0,10.0,10.0,10.0,1.7625172363487618,0.9179384130252977,10.0,10.0,10.0,10.0,1.4191581792212404,0.9528272096037735,10.0,10.0,10.0,10.0,1.6208899397177337,0.9575625631793437,10.0,10.0,10.0,10.0,1.5628451619791226,0.9697255142160561
