lof_score,alpha,difficulty_group,knn_success,background_size,DenSHAP_validity,DenSHAP_CA_top1,DenSHAP_CA_top2,DenSHAP_CA_top3,DenSHAP_CA_top5,DenSHAP_plausibility,DenSHAP_bds
0.9743362795051264,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.9885854564875247,0.9740514543914778
1.0850588239660637,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.8935446646264232,0.9779726690332256
1.0416996054004115,0.6914752945693039,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.844634081744665,0.999216498562876
1.0076934225424539,0.13346534483616976,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.1838297638128608,0.9668572082212925
0.9810445696296825,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.9798275986759764,0.9938974201756168
1.126441470121853,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.4276764161310935,0.9775840255711012
1.0043167239702908,0.07805685019897386,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.9289128187957202,0.9917202771740292
0.9868210375497091,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.1934999223357654,0.9832751337477879
1.2202726341005157,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.8049314334024761,0.951083319795563
1.043646482113759,0.7234217374114595,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.8207076445412833,0.9766938932835731
0.9927337996184097,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.8036417854508556,0.9825180317087951
0.9689799085237898,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.8094729653826509,0.9658368048364668
1.1446236232009839,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.0289317457334033,0.9683450547487892
0.9942248209160927,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.0302843007078848,0.9866096243700749
0.9977314994381945,0.0,Easy,True,100,1.0,10.0,10.0,0.5,0.6303680981595091,0.9181914141625069,0.9600497379435762
1.089109296793182,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.8866598087620179,0.9832604637574656
1.0253254028993273,0.4227898042655291,Medium,True,100,1.0,10.0,10.0,10.0,10.0,1.026742181389407,1.0046013397472637
1.0543327570073562,0.8987736062500767,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.8565476310880331,0.9849654335434226
1.037352513594792,0.6201435461613409,Medium,True,100,1.0,10.0,10.0,10.0,10.0,1.039388321086034,0.986225868008721
1.0206460593989857,0.3460061134197725,Medium,True,100,1.0,10.0,10.0,10.0,10.0,0.9149502639462611,0.9971657385267678
0.9912640921941629,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.759052198019091,0.9957880265882508
1.0422018649286175,0.6997169080211253,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.777336966107884,0.9778563738057345
0.9916105873315748,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.1571949012564011,0.987130153358177
1.0719763611163267,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.4794446440006297,0.9783428115511297
1.0564412166320998,0.9333714749415404,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.7806668505555263,0.9740184752773992
0.9991025940033469,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.213412119570618,0.9634740162543561
1.1562304973375286,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.0664716893603532,0.9795557116520142
1.0550665332899638,0.9108141951125057,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.0461724024995918,1.0011543427250567
1.0078418223686438,0.13590044847301602,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.343119044717265,0.9648137386588711
1.0582620452472793,0.9632495852920295,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.9948674312229396,0.9780142459376127
1.0815032334033787,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.1915287424743763,0.9932233088500648
0.9908730440050313,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.7847061813613514,0.966628769306104
1.0122332837593893,0.20796026065894696,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.0416560293342045,0.9952814795800004
1.012284535302134,0.20880125098444594,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.0378301088397062,0.9973013931771728
0.9843407712862351,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.9341674928743491,0.9658278110325732
1.0985007079859666,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,0.8548896041859477,0.9721280129546871
1.009844716862207,0.1687660911810555,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.840265944145051,0.9771979205187826
0.9888565653226697,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,0.8491018702203039,0.9778986986793946
