CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,0.3999999999999999,0.4158730158730158,0.5923436041083101,1.0764705882352956,0.6875139332792692,0.9771737097235974,10.0,0.4158730158730158,0.5923436041083101,1.0764705882352956,0.6396923423358482,0.9318404011631589,10.0,0.4158730158730158,0.5923436041083101,1.0764705882352956,0.749537697602253,0.968543854095684,0.3999999999999999,0.4158730158730158,0.5923436041083101,1.3542483660130735,0.537138263916042,0.9000660654285138,0.3999999999999999,0.4158730158730158,0.5923436041083101,1.3542483660130735,0.5772825726570142,0.9202823564460239
True,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,
True,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,0.2622079028894328,0.9856306810028584
True,10.0,10.0,10.0,10.0,0.7328291815465924,0.9963495799024045,10.0,10.0,10.0,10.0,0.5789196556853462,0.9741751210910501,10.0,10.0,10.0,10.0,0.6973215674279403,0.9158380621395583,10.0,10.0,10.0,10.0,0.6670166296263831,0.986061373382298,10.0,10.0,10.0,10.0,0.572832500720547,0.9991262182198646
True,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,
True,10.0,10.0,10.0,10.0,0.6011830062470904,0.978239299438777,10.0,10.0,10.0,10.0,0.7101649458306245,0.9354582685874803,10.0,10.0,10.0,10.0,0.6474616733262106,0.932743996525845,10.0,10.0,10.0,10.0,0.5680811874710763,1.0051909917892328,10.0,10.0,10.0,10.0,0.49110291050182353,0.9847132545985466
True,10.0,10.0,10.0,10.0,0.7463294300572781,0.9414611703031361,10.0,10.0,10.0,10.0,0.65509982305466,0.9641517729663753,10.0,10.0,10.0,10.0,0.6587074613758837,0.976775463158388,10.0,10.0,10.0,10.0,0.7731578007065406,0.964929576797471,10.0,10.0,10.0,10.0,0.6620275860633094,0.9863054043255662
True,10.0,10.0,10.0,10.0,0.6175863764377253,0.9855769432207175,10.0,10.0,10.0,10.0,0.6398041702230481,0.947293448176719,10.0,10.0,10.0,10.0,0.6325612923235722,0.9530638558059277,10.0,10.0,10.0,10.0,0.7575884150156841,0.9470390804484043,10.0,10.0,10.0,10.0,0.6617260035868932,0.9509282623828177
True,10.0,0.8179271708683471,1.2025425554837317,1.5963334051569347,0.746754825879085,0.9168942287679348,0.2916666666666667,0.2916666666666667,10.0,0.7962633771457301,0.6791067824255332,0.9625975256147681,10.0,10.0,10.0,0.7962633771457301,0.564522816364308,0.9849135864970275,10.0,10.0,10.0,1.5963334051569347,0.4797376043288102,1.0090446156224555,10.0,10.0,10.0,10.0,0.42067429187784133,1.0098063854924977
True,10.0,10.0,10.0,10.0,0.6477961793287268,0.9847674799926086,10.0,10.0,10.0,10.0,0.555477399965557,0.9606023667745591,10.0,10.0,10.0,10.0,0.6310181327234907,0.9532961936877659,10.0,10.0,10.0,10.0,0.5300339446365674,1.0057857316602195,10.0,10.0,10.0,10.0,0.45261196083473665,1.0101027737604653
