CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,10.0,10.0,10.0,0.4455768122851929,0.5817174374186657,0.9370949069308765,10.0,10.0,10.0,0.4455768122851929,0.6367550702716132,0.9272207279379809,10.0,10.0,10.0,0.4455768122851929,0.6303665851070386,0.9720828880038288,0.19047619047619044,0.2571428571428572,0.37478991596638667,0.5601425380278695,0.4694755344890355,1.006710079378252,0.19047619047619044,0.30812324929971996,0.37478991596638667,0.6769877181641896,0.5168268951598708,1.0000300980763714
True,10.0,10.0,10.0,10.0,0.571737106367465,0.9932083738735367,10.0,10.0,10.0,0.911065903154511,0.5896792975581882,0.9557529409939013,10.0,0.5654761904761907,0.7047166968053046,0.911065903154511,0.5723670765968935,0.9709887996572695,10.0,10.0,10.0,0.9229706650592722,0.39749276586857624,0.9931292343045891,10.0,10.0,0.5674319956908098,0.7579081861670005,0.4252149745779593,1.001667531907812
True,10.0,10.0,10.0,1.4008507658382627,0.5481784002082949,0.9753639965818769,10.0,10.0,0.4859943977591037,10.0,0.5656126616458548,0.9820387481160473,10.0,10.0,0.3867880485527545,10.0,0.5377063344301627,0.969669960972921,10.0,10.0,10.0,10.0,0.7522666366525714,0.9973581234863007,10.0,0.35504201680672276,10.0,10.0,0.7612051556869754,0.9879402161362455
True,10.0,10.0,10.0,10.0,0.7457077825689871,0.9727534445337154,10.0,10.0,10.0,1.5521105910718713,0.6349450747741698,0.9677168018581245,10.0,10.0,10.0,1.5521105910718713,0.672067661740359,0.9105416955976388,10.0,10.0,10.0,10.0,0.8893855924367571,0.9765931304384111,10.0,10.0,10.0,10.0,0.7769715939726793,0.9867971382764769
True,10.0,10.0,10.0,0.8030570493336353,0.5807800260512478,0.9695516621776923,10.0,0.4346764346764349,0.9052646699705527,1.2900685915391803,0.644670220839621,0.967556696976844,10.0,10.0,0.9052646699705527,1.2900685915391803,0.6520834801419407,0.9645957896352477,10.0,0.4346764346764349,0.6430097680097683,1.2900685915391803,0.5439587216559343,0.9548647256695245,10.0,0.4346764346764349,0.9052646699705527,1.1928463693169584,0.5185756862324501,0.9667056636485623
True,10.0,10.0,10.0,10.0,0.6365261745889568,0.967602656560173,10.0,10.0,10.0,1.6295583086453018,0.5835930346897762,0.9301499896648717,10.0,10.0,10.0,10.0,0.5395617925241474,1.0015996103791267,10.0,10.0,10.0,1.5478589622400725,0.7971655644624767,0.9996639719197866,10.0,0.7794117647058822,10.0,1.587541501922612,0.7189550680455448,0.9435574506122626
True,10.0,10.0,10.0,10.0,0.742944643691449,0.9547107224227336,10.0,10.0,10.0,10.0,0.7111985146519767,0.9349519073002652,10.0,10.0,10.0,10.0,0.6931699592562433,0.9408532236104199,10.0,10.0,10.0,10.0,0.6510245351126722,0.9528439849975021,10.0,10.0,10.0,10.0,0.6294490777507186,0.9655187749397423
True,10.0,10.0,10.0,10.0,0.7827817110091558,0.9220657334478222,10.0,10.0,10.0,10.0,0.6973414465300996,0.9475052597032155,10.0,10.0,10.0,10.0,0.6873619704497922,0.9572931047727529,10.0,10.0,10.0,10.0,0.42522136244550846,0.9956007065640863,10.0,10.0,10.0,10.0,0.5522213948332608,0.9988755183309923
True,10.0,10.0,10.0,10.0,0.5576539934802374,0.9922224616709567,10.0,10.0,10.0,0.823143512724231,0.5987039780400425,0.9562446832259818,10.0,10.0,10.0,0.6517149412956597,0.6095604428255782,0.9037204966839425,10.0,10.0,0.23703240161311986,0.24969062946122111,0.5469925021460305,0.9172067459261328,10.0,10.0,0.23703240161311986,0.24969062946122111,0.5433896594612438,0.9459459394061043
True,10.0,10.0,10.0,10.0,0.6253804539009498,0.9661335972342282,10.0,10.0,10.0,10.0,0.6941697480000687,0.9471092835210024,10.0,10.0,10.0,10.0,0.6468318763758132,0.9531410600322345,10.0,10.0,10.0,10.0,0.6351991001479493,1.0037577847536072,10.0,10.0,10.0,10.0,0.5613095161551312,0.9762707537184229
