lof_score,alpha,difficulty_group,knn_success,background_size,DenSHAP_validity,DenSHAP_CA_top1,DenSHAP_CA_top2,DenSHAP_CA_top3,DenSHAP_CA_top5,DenSHAP_plausibility,DenSHAP_bds
1.0429923491830726,0.3797236710753396,Medium,True,100,1.0,10.0,10.0,10.0,10.0,1.5883297632309383,0.984689061761572
0.9839031512691264,0.0,Easy,True,100,1.0,10.0,10.0,1.3219851576994435,1.3219851576994435,1.159634909288246,0.9711253551373973
1.0093132382780767,0.025091869460933534,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.4158842874886037,0.9942176729151194
1.1604026925902486,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.5333013846818497,0.9179493776658587
0.9962403250990473,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.3320339733403912,0.9947660222661074
1.1539932482346638,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.3031935033346307,0.9892982781474162
1.0894061303073876,0.8684480577221069,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.2294966158346505,0.9414399287645241
1.0145668597451902,0.08041106274777925,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.0496709278175318,1.0030167376916774
1.0370117483703303,0.31674958464704317,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.5145150637781832,0.9791735178691251
1.1926361295920338,1.0,Hard,True,100,1.0,0.8367346938775511,10.0,1.1730983302411873,2.4230983302411873,1.634604726477395,0.9953824856921958
1.1573213948761487,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.0836357840755044,0.9857734417020236
1.2024298269120055,1.0,Hard,True,100,1.0,10.0,10.0,10.0,10.0,1.317246739348155,0.9754563320296837
0.9880096220129262,0.0,Easy,True,100,1.0,10.0,10.0,10.0,10.0,1.1846861205141475,0.9599409015428657
1.1632100120834012,1.0,Hard,True,100,1.0,0.8666666666666667,1.1115646258503402,1.202473716759431,1.452473716759431,1.584256337240093,0.9679949561814996
1.023718589187652,0.17677626399144866,Easy,True,100,1.0,0.6326530612244898,10.0,10.0,10.0,1.3687790762544292,0.9851045935529257
