CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,10.0,10.0,10.0,10.0,1.857010780313384,0.9564810191119711,10.0,10.0,10.0,10.0,1.437239942638311,0.9925949894333698,10.0,10.0,10.0,10.0,1.2874017804162907,0.9792381660911289,10.0,10.0,10.0,10.0,1.478423228813457,0.9829291023670063
True,10.0,10.0,10.0,10.0,1.7289174857937901,0.922748678064439,10.0,10.0,10.0,10.0,1.4834026602412105,0.9604141985415925,10.0,10.0,10.0,10.0,1.709824241971304,0.9424563903864958,10.0,10.0,10.0,10.0,1.5155132903639086,0.9526025120409182
True,10.0,10.0,10.0,10.0,1.6212274423137907,0.9737378083798491,10.0,10.0,10.0,10.0,1.7492198930111595,0.940166034582149,10.0,10.0,10.0,10.0,1.5492144844240168,0.9323177401970643,10.0,10.0,10.0,10.0,1.2899927187952673,0.9834346564094595
True,10.0,10.0,10.0,10.0,2.1157871034828135,0.9004461154418102,10.0,10.0,10.0,10.0,1.7006307442214275,0.8998215505685968,10.0,10.0,10.0,10.0,1.344514486704013,0.9527647326285132,10.0,10.0,10.0,10.0,1.2649838262307793,0.9864532281920768
True,10.0,10.0,10.0,10.0,1.3947802797203728,0.9800052562302577,10.0,10.0,10.0,10.0,1.1717518183664646,0.9935612612031074,10.0,10.0,10.0,10.0,1.309760272012124,0.9542518437133243,10.0,10.0,10.0,10.0,1.4413945485680912,0.9975938276761965
True,10.0,10.0,10.0,10.0,1.6072487482780928,0.9451264336651531,10.0,10.0,10.0,10.0,1.4931568647636955,0.9618091325058524,10.0,10.0,10.0,10.0,1.4766395643248567,0.9662784034992293,10.0,10.0,10.0,1.7514705882352941,1.1905608117416293,0.9925952943423095
True,10.0,10.0,10.0,10.0,1.8381865573789196,0.8953019118150497,10.0,10.0,10.0,10.0,1.564836737552985,0.9562197576796073,10.0,10.0,10.0,10.0,2.142950653516055,0.9126187907116912,10.0,10.0,10.0,10.0,1.084019997288746,0.9931008763510878
True,10.0,10.0,0.7551020408163265,1.3369202226345085,1.4841302835498418,0.9848623535192196,0.7551020408163265,1.1551020408163266,1.1551020408163266,1.2551020408163267,1.6051711466250336,0.9576360594230262,0.4,1.1551020408163266,1.1551020408163266,1.4369202226345086,1.7433777168624438,0.9448532427428326,0.7551020408163265,1.1551020408163266,1.1551020408163266,1.5732838589981448,1.59570315717821,0.9688735273447184
True,10.0,10.0,10.0,10.0,1.6180728220988563,0.9347771609357347,10.0,10.0,10.0,10.0,2.075811732859461,0.9307963136430348,10.0,10.0,10.0,10.0,1.6641952055512004,0.9466902162380972,10.0,10.0,10.0,10.0,1.7718512892616822,0.9931407822172105
True,10.0,10.0,10.0,10.0,1.8476069751674444,0.9328488620328128,10.0,10.0,10.0,10.0,1.7467645822414002,0.907977247479326,10.0,10.0,10.0,10.0,1.7271903630322196,0.938207597803418,10.0,10.0,10.0,10.0,0.9676042215332167,1.0098280117241365
True,10.0,10.0,10.0,10.0,1.6946837676271396,0.9381587050300638,10.0,10.0,10.0,10.0,1.8714935397078818,0.9422439587518998,10.0,10.0,10.0,10.0,1.468827148895785,0.986684029709075,10.0,10.0,10.0,10.0,1.1124990189777042,0.9288292958620794
True,10.0,10.0,10.0,10.0,1.8012351218650564,0.956120455290335,10.0,10.0,10.0,10.0,1.5383554627796265,0.90907893284582,10.0,10.0,10.0,10.0,1.644914506788052,0.9425769898714806,10.0,10.0,10.0,10.0,1.6849114935437648,1.0032047898800205
True,10.0,10.0,10.0,10.0,2.020904961962028,0.90958860712642,10.0,10.0,10.0,10.0,2.1281293557544068,0.9249779469461974,10.0,10.0,10.0,10.0,1.4622675161794505,0.9589572018065573,10.0,10.0,10.0,10.0,1.9200173349116731,0.9736603362842559
True,10.0,10.0,10.0,10.0,1.7967258586685506,0.953484734452194,10.0,10.0,10.0,10.0,1.4529433593009171,0.9337021307717605,10.0,10.0,10.0,10.0,1.8056661207318303,0.9528608119080747,10.0,10.0,10.0,10.0,2.0247340497116513,0.9071922851845287
True,10.0,10.0,10.0,10.0,1.4791578632082145,0.9706251752962624,10.0,10.0,10.0,10.0,1.6576789644350955,0.9484522470034108,10.0,10.0,10.0,10.0,1.489462315935574,0.958334644670523,10.0,10.0,10.0,10.0,1.42789613010232,0.986281263420657
True,10.0,10.0,10.0,10.0,1.7293120512728812,0.9035476537731327,10.0,10.0,10.0,10.0,1.4737788618944976,0.9393019838725077,10.0,10.0,10.0,10.0,1.7160185430029842,0.9432914062379055,10.0,10.0,10.0,10.0,1.124987788131926,0.997650275388542
True,10.0,10.0,10.0,10.0,1.692557040590163,0.9373387670818405,10.0,10.0,10.0,10.0,1.4709400813638722,0.9371236313507408,10.0,10.0,10.0,10.0,1.5003936262494264,0.9566499865049714,10.0,10.0,10.0,10.0,1.3953051427776173,1.0074774830779973
True,10.0,10.0,10.0,10.0,1.6416683356052748,0.9714649516971875,10.0,10.0,10.0,10.0,1.659307001267441,0.9743048926622851,10.0,10.0,10.0,10.0,1.545169669869321,0.9412869357031205,10.0,10.0,10.0,10.0,1.5117613670882313,0.945212294131825
True,10.0,10.0,10.0,10.0,1.4879332333702189,0.9412300864318786,10.0,10.0,10.0,10.0,1.9210097223822913,0.9015066543164296,10.0,10.0,10.0,10.0,1.8225414269483138,0.9380173434115153,10.0,10.0,10.0,10.0,1.5019115587633318,0.9620845764421496
True,0.8,0.890909090909091,1.1409090909090909,1.2318181818181817,2.2984405486237125,0.8571638566214255,0.8,0.890909090909091,1.1409090909090909,1.456307977736549,1.7022841746585875,0.9530670702069898,0.8,1.05,1.2744897959183674,1.456307977736549,1.7792905033068187,0.9781767937218226,0.8,1.0244897959183674,1.2744897959183674,1.6320655534941249,1.5943555031199117,0.9724437682189349
