CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,0.5,0.7659574468085029,0.9088145896656458,1.1819238333631246,0.631341688171912,0.9691012579576658,0.5,0.7659574468085029,0.980243161094217,1.12310030395136,0.6627066514519279,0.9560033358921164,0.5,0.7659574468085029,0.9088145896656458,1.1819238333631246,0.5375326609471459,0.9912546074036996,0.5,0.7659574468085029,0.8247809762202676,1.0152571666964572,0.5473749795145567,0.9911522745772796
True,10.0,0.6895424836601307,10.0,1.5506535947712399,0.6984349506535545,0.9899841702567314,0.41176470588235303,0.6022408963585416,0.9440130482572757,1.5987749530191804,0.594457561490391,0.9336495661401363,0.41176470588235303,0.6022408963585416,0.9440130482572757,1.4092612752076192,0.59035608388418,0.9754206304585118,0.19047619047618855,0.6022408963585416,0.9440130482572757,1.4092612752076192,0.6659955508002765,0.9719604841741069
True,10.0,10.0,10.0,10.0,0.65531022110845,0.9930534658738457,10.0,10.0,10.0,10.0,0.5861604592236214,0.937696189570795,10.0,10.0,10.0,10.0,0.7351696445441642,0.9504908193514673,10.0,10.0,10.0,10.0,0.5946351475129741,0.9910898395844608
True,10.0,10.0,10.0,10.0,0.6533970016813141,0.9757956556862337,10.0,10.0,10.0,10.0,0.6256956579355899,0.9397405030132667,10.0,10.0,10.0,10.0,0.644437315102609,0.934898596929097,10.0,10.0,10.0,10.0,0.5521245139036285,0.9837469241847534
True,10.0,10.0,0.5037348272642386,0.7166643028519422,0.5558526544302763,0.9825803028402417,10.0,10.0,10.0,0.8029719689294177,0.7405801860965576,0.951440838312602,10.0,10.0,10.0,0.8029719689294177,0.5091111103965226,0.9820355403439261,10.0,0.09741641337386236,10.0,0.8775727797178681,0.7115731502329715,0.9116560506947351
True,10.0,10.0,10.0,10.0,0.7692931825671054,0.9676303690809144,10.0,10.0,10.0,10.0,0.5673801410946063,0.9730591027921072,10.0,10.0,10.0,10.0,0.6511311043532937,0.9547122086342001,10.0,10.0,10.0,10.0,0.6944704956934735,0.9725482409283627
True,10.0,10.0,10.0,10.0,0.534118924739948,0.9837512279840839,10.0,10.0,10.0,10.0,0.4865267151957998,0.9476727329559621,10.0,10.0,10.0,10.0,0.6260911634793522,0.9790554310877233,10.0,10.0,10.0,10.0,0.6681816442739832,0.9845514742096988
True,10.0,10.0,10.0,10.0,0.7543861953385251,0.9304109566495334,10.0,10.0,10.0,10.0,0.6084753250063663,0.9817050750637728,10.0,10.0,10.0,10.0,0.5226706047219766,0.9906674866061209,10.0,10.0,10.0,10.0,0.566815485353833,0.9213059234918978
True,10.0,10.0,10.0,10.0,0.6204453237314194,0.9562836972848243,10.0,10.0,10.0,10.0,0.5519676780616016,0.9692270752659631,10.0,10.0,10.0,10.0,0.6256281646775887,0.9652857835989025,10.0,10.0,10.0,10.0,0.4630936634701818,0.9935456265548763
True,10.0,0.5721040189125137,1.0721040189125137,1.333093029901525,0.5084423489736196,1.005242142434578,10.0,0.5721040189125137,1.0721040189125137,1.333093029901525,0.7682463408987252,0.9898114991250224,10.0,0.5721040189125137,1.0721040189125137,1.333093029901525,0.7628251275215625,0.9741461683546371,0.5,0.7531645569620253,1.197609001406469,1.3919352425412057,0.4897390920962086,0.9902966655652135
True,10.0,10.0,10.0,10.0,0.5736328596422363,0.9315828017904222,10.0,10.0,10.0,1.2204238432961763,0.5871153976961334,0.9645795658599449,10.0,10.0,1.2045508274231604,1.2204238432961763,0.8382837570275882,0.971557419632785,10.0,10.0,10.0,1.3664322466575212,0.6737636444470161,0.9904035925742081
True,10.0,10.0,10.0,10.0,0.5847706531937021,0.9594490892653177,10.0,10.0,10.0,10.0,0.6766084309088182,0.9482482040970954,10.0,10.0,10.0,1.1569720715290333,0.9406670961584614,0.9559295232430352,10.0,0.6031746031746028,0.8531746031746028,1.1569720715290333,0.5652167170812679,1.0034021865713791
True,10.0,10.0,10.0,10.0,0.6661997303838579,0.9706411901664902,10.0,10.0,10.0,2.114420803782502,0.7193285711171022,0.9043963501734525,10.0,10.0,10.0,10.0,0.5378243277203637,0.9708767274524114,10.0,10.0,10.0,10.0,0.642182224285162,0.9643648304032603
True,10.0,10.0,10.0,10.0,0.6397604161223454,0.945475757548782,0.08333333333333333,0.3910256410256413,0.6291208791208786,1.6095130359836236,0.5394982143576004,0.9556810357199985,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,,
True,10.0,10.0,1.5952380952380953,10.0,0.5450814423627586,0.9924099534438481,10.0,10.0,10.0,10.0,0.7542426675739827,0.9675429391800556,10.0,10.0,10.0,10.0,0.5243706141040863,0.9868881456944874,10.0,0.9285714285714285,1.5952380952380953,10.0,0.7577061247408803,0.9808320338006323
True,10.0,10.0,10.0,10.0,0.5867794065363752,0.9587134061183947,10.0,10.0,10.0,10.0,0.5349668138542408,0.9806542593455546,10.0,10.0,10.0,10.0,0.5867117778312163,0.9928340665904486,10.0,10.0,10.0,10.0,0.5575038959387746,0.9441306924670384
True,10.0,10.0,10.0,1.4984777033176142,0.6788899419354679,0.9387293534783888,10.0,10.0,10.0,10.0,0.7260648664285714,0.9511272147348375,10.0,10.0,10.0,10.0,0.764633314882774,0.9277117615224217,10.0,10.0,10.0,1.3696261627013673,0.6082446312097719,0.9784260003114726
True,0.05555555555555632,0.10874704491725218,0.3587470449172521,0.5871979189377464,0.7873692125698974,0.9570809073367134,0.19047619047619047,0.4257703081232491,0.7114845938375352,0.9435107376283854,0.47499437046130266,0.9791714135119802,0.19047619047619047,0.4761904761904765,0.7114845938375352,0.9435107376283854,0.503592537741688,0.9659914123855753,0.19047619047619047,0.4257703081232491,0.602240896358543,1.012955182072829,0.4917039419849928,0.9796999005534067
True,10.0,10.0,10.0,0.5444613306315609,0.7974114694313033,0.9700054566525964,10.0,10.0,10.0,0.5444613306315609,0.5245673496179492,0.9525194018120702,10.0,10.0,10.0,0.5444613306315609,0.7067552862827468,0.9893061944275949,10.0,10.0,10.0,0.7277946639648945,0.3786361088686815,0.9876245294797782
True,10.0,10.0,10.0,2.295007032348804,0.6859747619514651,0.9660063946647611,10.0,10.0,10.0,2.3056602297979922,0.5632587740962929,0.9822113120679008,10.0,10.0,10.0,10.0,0.5840714945308013,0.9530045618339782,10.0,10.0,10.0,2.3056602297979922,0.5919166360692854,1.012028623232105
True,10.0,10.0,10.0,10.0,0.6633536909696394,0.893965833799997,10.0,10.0,10.0,10.0,0.6640265740925055,0.9672958260191603,10.0,10.0,10.0,10.0,0.580127890311744,0.9600919447650188,10.0,10.0,10.0,10.0,0.4891577853815446,1.00826665553096
True,10.0,10.0,10.0,1.5234705584361583,0.6212924650053944,0.9664031989410772,10.0,10.0,10.0,10.0,0.5557093637906785,0.9274673205209792,10.0,10.0,10.0,10.0,0.46327318691764613,0.97294146462357,10.0,10.0,10.0,10.0,0.4132791700762418,0.9709795682572386
True,10.0,10.0,10.0,0.7334606838516006,0.5941525930944263,0.9819400374911311,10.0,10.0,10.0,10.0,0.5683706667407494,0.9570846592951808,10.0,10.0,10.0,10.0,0.6383474637115736,0.9627308160211975,10.0,10.0,10.0,0.7119476814875201,0.44787070086562747,0.9909777746916978
True,10.0,10.0,10.0,10.0,0.6709636625038267,0.9226885448263114,10.0,10.0,10.0,10.0,0.590948929866529,0.9983685047253147,10.0,10.0,10.0,10.0,0.6048615575145267,0.9591440105064135,10.0,10.0,10.0,1.0140415140415144,0.40495785144724933,0.9868861100071161
True,10.0,10.0,10.0,10.0,0.6715199693515236,0.9622233362407459,10.0,10.0,10.0,10.0,0.6282460513604737,0.9458820055515357,10.0,10.0,10.0,10.0,0.6635656176684839,0.9832964999830776,10.0,10.0,10.0,10.0,0.5660283646234421,0.9478684242263823
True,10.0,10.0,10.0,10.0,0.6588940519829676,0.9926092754741539,10.0,10.0,10.0,10.0,0.5845404061489992,0.9910115050647302,10.0,10.0,10.0,10.0,0.5431792047265914,0.9752859822215049,10.0,10.0,10.0,10.0,0.532171604707543,0.9586376008747972
True,10.0,10.0,10.0,2.465544131289289,0.6161926967727451,0.9708359871994114,10.0,10.0,10.0,2.465544131289289,0.682679450460365,0.9662601981352598,10.0,10.0,10.0,2.465544131289289,0.5677075610332807,0.9544459205935926,10.0,10.0,10.0,2.267493096529394,0.10761169666668557,0.9906455804880103
True,10.0,10.0,10.0,10.0,0.6241281408279062,0.9729636930707402,10.0,10.0,0.9611111111111108,10.0,0.7425761082433097,0.9456896565620869,10.0,0.8500000000000001,0.8817460317460317,10.0,0.7250010308421585,0.888240660562238,10.0,0.8500000000000001,0.952127659574475,1.50768321513003,0.5650231571863219,0.9783864805699813
True,10.0,10.0,10.0,10.0,0.6879206865342071,0.9267821595302707,10.0,10.0,10.0,1.9802516041877694,0.5774089616919127,0.962077516309007,10.0,10.0,10.0,1.9802516041877694,0.4795829778008865,0.9761996434546047,10.0,10.0,10.0,1.9802516041877694,0.6240265329441352,0.9978965310890894
True,10.0,10.0,10.0,10.0,0.6192844105615322,0.9729372914631021,10.0,10.0,10.0,2.399883292934729,0.6498763689335358,0.9844985341752495,10.0,10.0,10.0,2.399883292934729,0.6273259348207596,0.9543638870942571,10.0,10.0,10.0,2.399883292934729,0.7023009452035203,0.9751968610728268
True,10.0,10.0,10.0,1.091153127917833,0.6041399591571956,0.951674511670268,10.0,10.0,0.6328197945844998,1.091153127917833,0.6404919529722405,0.947998962296956,10.0,0.45634920634920617,0.45634920634920617,0.6328197945844998,0.6904054770837484,0.966167249631803,10.0,0.45634920634920617,0.9146825396825394,1.508874646905175,0.6628436956101027,0.9919759537283722
True,10.0,10.0,10.0,10.0,0.80039615418615,0.9794929853220079,10.0,10.0,10.0,10.0,0.5642015573876845,0.9288885033801748,10.0,10.0,10.0,10.0,0.5519336524666476,0.9849617452243781,10.0,10.0,10.0,10.0,0.6447225316991666,0.9948064078196934
True,0.3055555555555558,0.3055555555555558,0.6901709401709405,1.10098654300782,0.663111598472749,0.9547211108520512,10.0,0.6901709401709405,0.6901709401709405,1.3022157580981109,0.5510181624971362,0.9536706006527587,10.0,10.0,10.0,1.3022157580981109,0.7463562620314622,0.9128011006080623,10.0,0.6901709401709405,1.2139804639804637,1.2139804639804637,0.42067429187784133,1.0098063854924977
True,10.0,10.0,10.0,1.568854917853681,0.6473923833077811,0.9882870308587706,0.1764705882352941,0.5574229691876755,0.6680612670600312,1.3959093683258539,0.548228508393416,0.9272903663598736,0.1764705882352941,0.5574229691876755,0.7852710704534982,1.3959093683258539,0.6487774405589444,0.9746208826280499,0.1764705882352941,0.2871088861076498,0.6680612670600312,1.4635794743429447,0.5396274809391419,0.9402093028523497
True,10.0,10.0,10.0,10.0,0.5531573148953054,0.9807205520662438,10.0,10.0,10.0,10.0,0.6158959568882418,0.9144334987825211,10.0,10.0,10.0,10.0,0.6031566742616652,0.9939063201768391,10.0,10.0,10.0,10.0,0.2380576717634689,0.9621262490767902
True,10.0,10.0,10.0,10.0,0.8355083040707603,0.9717612339564736,10.0,10.0,10.0,10.0,0.5319735341783546,0.9868230799886419,10.0,10.0,10.0,10.0,0.7531715335075229,0.945485904962837,0.3510638297872398,0.4939209726443839,0.4939209726443839,0.5772543059777172,0.6355184685745645,0.9285538878384084
True,10.0,10.0,10.0,10.0,0.621201957194313,0.9499947751246639,10.0,10.0,10.0,10.0,0.5387373942370202,0.9765070426438838,10.0,10.0,10.0,10.0,0.7884319852302333,0.9789215012867164,10.0,10.0,10.0,10.0,0.5746698640149911,1.0063441134698143
True,10.0,10.0,10.0,10.0,0.7702087857805615,0.9745510204540881,10.0,10.0,10.0,10.0,0.6963070242437667,0.9581599448205163,10.0,10.0,10.0,10.0,0.5589704945369611,0.9414538098719,10.0,10.0,10.0,10.0,0.6269466135597332,1.0078179721485832
