CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,0.1111111111111111,0.9768497729880756,1.0879608840991868,1.0879608840991868,1.1301566985631224,0.9906727248026148,0.1111111111111111,0.9768497729880756,1.0879608840991868,1.0954482808118915,1.1951659830005126,0.9855172459833168,0.8657386618769646,0.9768497729880756,0.9768497729880756,0.9843371697007804,1.286787689694729,0.956414728637482,10.0,0.8933460238401547,1.004457134951266,1.0119445316639706,1.122037454185135,0.9735922850331472,0.1111111111111111,0.9768497729880756,1.0879608840991868,1.1230556427750817,1.183412543362684,0.9419743720296075
True,10.0,10.0,10.0,10.0,1.2215927805978597,0.9585613566574268,10.0,10.0,10.0,10.0,0.97285144171868,0.9935173541265414,10.0,10.0,10.0,10.0,1.1958914220911454,0.9863468344878032,10.0,10.0,10.0,10.0,0.8099777291096524,0.992234775661198,10.0,10.0,10.0,10.0,0.8133510819699973,0.9771472999738909
True,10.0,10.0,10.0,10.0,1.0191529653618274,0.963712196092388,10.0,10.0,10.0,10.0,1.1405927423438873,0.9765767579114748,10.0,10.0,10.0,10.0,1.020139673007237,0.9473651118039272,10.0,10.0,10.0,10.0,0.7435782874669787,0.9744398422107372,10.0,10.0,10.0,10.0,0.6980049405592288,0.9711933620381454
True,10.0,10.0,10.0,10.0,1.338851250579697,0.9284229890752888,10.0,10.0,10.0,10.0,1.1117984684148765,0.9410315970676376,10.0,10.0,10.0,10.0,1.0423527620122248,0.9429101298254357,10.0,10.0,10.0,10.0,0.8832249895058626,1.0019394673105355,10.0,10.0,10.0,10.0,0.8854937225791343,0.9963994046910679
True,10.0,10.0,10.0,10.0,1.2253054019355587,0.9652386865374358,10.0,10.0,10.0,10.0,1.198383332155555,0.9731372282518824,10.0,10.0,10.0,10.0,1.1990024625225344,0.9729582663216232,10.0,10.0,10.0,10.0,1.037776482718069,0.975661982486146,10.0,10.0,10.0,10.0,0.9860902993777758,0.9837507495894953
True,10.0,10.0,10.0,10.0,1.2916363272891458,0.966414558580021,10.0,10.0,10.0,10.0,1.2104953255931077,0.9852761670395912,10.0,10.0,10.0,10.0,1.162314482629442,0.9576826053953618,10.0,10.0,10.0,10.0,1.1566297730495645,0.980427466438373,10.0,10.0,10.0,10.0,1.23611361717991,0.9637427450055928
True,10.0,10.0,10.0,1.1061301218859008,1.3516502320243606,0.9823027830321984,10.0,0.8214892285688746,0.9381558952355412,1.1061301218859008,1.2223409399593776,0.9445458441539932,10.0,10.0,10.0,0.9950190107747896,1.1444989779646175,0.9534972648398292,0.7103781174577636,0.878352344108123,1.378352344108123,1.6061301218859008,1.075393878364028,0.9813478164302826,0.7103781174577636,0.878352344108123,0.9894634552192341,1.6061301218859008,1.027336285312651,0.9800750090477104
True,10.0,10.0,10.0,10.0,1.1265029899573136,0.9875220410729846,10.0,10.0,10.0,10.0,1.436003484628591,0.9309134968497018,10.0,10.0,10.0,10.0,1.1700253826126956,0.9932024701515016,10.0,10.0,10.0,10.0,0.7625793973917707,0.956596924885586,10.0,10.0,10.0,10.0,0.6859798230790274,0.9804063156320932
True,10.0,10.0,10.0,10.0,1.121408992206392,0.9763444832922288,10.0,10.0,0.7574949578438537,1.2641411746127698,1.1427074763227838,0.9926024822295108,10.0,10.0,10.0,10.0,1.1865823249510774,0.9945537246751304,10.0,10.0,10.0,10.0,0.9854421813456596,0.9773241390868682,10.0,10.0,10.0,10.0,0.9916323879681466,0.9840412988416564
True,10.0,10.0,10.0,10.0,1.293131925686556,0.9307295524962512,10.0,10.0,10.0,10.0,1.100963771632087,0.9626591797286728,10.0,10.0,10.0,10.0,1.1345264055179656,0.9505604309291644,10.0,10.0,10.0,10.0,1.3479558528774382,0.9895296998303796,10.0,10.0,10.0,10.0,1.4305237272087232,0.9744047733969831
True,10.0,10.0,10.0,10.0,1.2037950140737423,0.9178078318531862,10.0,10.0,10.0,10.0,1.2645646936227526,0.9728312147187532,10.0,10.0,10.0,10.0,1.19384613218737,0.9639576261488166,10.0,10.0,10.0,10.0,0.914812866034488,0.9868163692206486,10.0,10.0,10.0,10.0,0.9172866521213201,0.9983435038213534
True,10.0,10.0,10.0,10.0,1.2048559414241973,0.9798960134753396,10.0,10.0,10.0,10.0,1.1262430182999856,0.9696410774061224,10.0,10.0,10.0,10.0,1.1184082658138998,0.9672038127103552,10.0,10.0,10.0,10.0,1.130500413128178,0.989289782927175,10.0,10.0,10.0,10.0,1.1723539453907967,0.9676713226253162
True,10.0,10.0,10.0,10.0,1.0883372361358947,0.971994799914291,10.0,10.0,10.0,10.0,1.0890929398164242,0.9704053605045356,10.0,10.0,10.0,10.0,1.2683208500951646,0.9863880767772296,10.0,10.0,10.0,10.0,1.0906043261786065,0.9848000078604316,10.0,10.0,10.0,10.0,1.0924503725941554,0.9779466441235287
True,10.0,10.0,10.0,10.0,1.1060849026812427,0.988149194281581,10.0,10.0,10.0,10.0,1.4149017542358502,0.9543561598851396,10.0,10.0,10.0,10.0,1.0604971611637437,0.9806011212699776,10.0,10.0,10.0,10.0,1.0703507444127474,0.9903328915691728,10.0,10.0,10.0,10.0,0.9770275690567527,0.9718477095318357
