CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,0.5,0.7659574468085029,0.9088145896656458,1.1819238333631246,0.631341688171912,0.9682096125407104,0.5,0.7659574468085029,0.980243161094217,1.12310030395136,0.6627066514519279,0.9466728862699556,0.5,0.7659574468085029,0.9088145896656458,1.1819238333631246,0.5375326609471459,0.9940150989301506,0.5,0.7659574468085029,0.8247809762202676,1.0152571666964572,0.5473749795145567,0.9888894515796214,10.0,10.0,10.0,10.0,0.5942551660980511,0.9988757008016422
True,10.0,0.6895424836601307,10.0,1.55065359477124,0.6984349506535545,0.9889018052463676,0.411764705882353,0.6022408963585416,0.9440130482572756,1.5987749530191804,0.594457561490391,0.9312242570976584,0.411764705882353,0.6022408963585416,0.9440130482572756,1.4092612752076192,0.59035608388418,0.9857839216724807,0.1904761904761885,0.6022408963585416,0.9440130482572756,1.4092612752076192,0.6659955508002765,0.9662349408939482,0.333333333333334,0.7460317460317467,1.45436507936508,1.9876984126984132,0.7098490535234457,0.9717872282218988
True,10.0,10.0,10.0,10.0,0.65531022110845,0.9867455916687382,10.0,10.0,10.0,10.0,0.5861604592236214,0.9289614357152176,10.0,10.0,10.0,10.0,0.7351696445441642,0.9446878153135086,10.0,10.0,10.0,10.0,0.5946351475129741,0.9819695611558612,10.0,10.0,10.0,0.8497596965681915,0.4448541933588694,1.01275237963675
True,10.0,10.0,10.0,10.0,0.6533970016813141,0.9763305804059677,10.0,10.0,10.0,10.0,0.6256956579355899,0.9342561827259092,10.0,10.0,10.0,10.0,0.644437315102609,0.9380306546113076,10.0,10.0,10.0,10.0,0.5521245139036285,0.9861165996446384,10.0,10.0,10.0,10.0,0.5298994699624389,1.0066182024466888
True,10.0,10.0,0.5037348272642386,0.7166643028519422,0.5558526544302763,0.9833900247884438,10.0,10.0,10.0,0.8029719689294177,0.7405801860965576,0.9500448607928218,10.0,10.0,10.0,0.8029719689294177,0.5091111103965226,0.9824072119009571,10.0,0.0974164133738623,10.0,0.8775727797178681,0.7115731502329715,0.921048492675445,10.0,10.0,10.0,10.0,0.45880894923393045,0.978002521460783
True,10.0,10.0,10.0,10.0,0.7692931825671054,0.9631704071501616,10.0,10.0,10.0,10.0,0.5673801410946063,0.9730300050642507,10.0,10.0,10.0,10.0,0.6511311043532937,0.9526941374653384,10.0,10.0,10.0,10.0,0.6944704956934735,0.9701921398095033,10.0,10.0,10.0,10.0,0.6182641633661871,0.9986721567332687
True,10.0,10.0,10.0,10.0,0.534118924739948,0.9743120647359944,10.0,10.0,10.0,10.0,0.4865267151957998,0.9465036610767368,10.0,10.0,10.0,10.0,0.6260911634793522,0.981104390189343,10.0,10.0,10.0,10.0,0.6681816442739832,0.991880279693094,10.0,10.0,10.0,10.0,1.023830222494377,0.9380495779845861
True,10.0,10.0,10.0,10.0,0.7543861953385251,0.931997240028154,10.0,10.0,10.0,10.0,0.6084753250063663,0.981459873503706,10.0,10.0,10.0,10.0,0.5226706047219766,0.9903437896376704,10.0,10.0,10.0,10.0,0.566815485353833,0.92847772368105,10.0,10.0,0.7852564102564108,1.2986178729849622,0.47195304920028197,1.0093665157011829
True,10.0,10.0,10.0,10.0,0.6204453237314194,0.948644676468688,10.0,10.0,10.0,10.0,0.5519676780616016,0.9746629050047584,10.0,10.0,10.0,10.0,0.6256281646775887,0.9640017833758624,10.0,10.0,10.0,10.0,0.4630936634701818,0.9905496186731106,10.0,10.0,10.0,0.7417355127705094,0.7197836480568979,0.9646256762650015
True,10.0,0.5721040189125137,1.0721040189125135,1.333093029901525,0.5084423489736196,1.0100482926593657,10.0,0.5721040189125137,1.0721040189125135,1.333093029901525,0.7682463408987252,0.9895167876896446,10.0,0.5721040189125137,1.0721040189125135,1.333093029901525,0.7628251275215625,0.9728773359363708,0.5,0.7531645569620253,1.197609001406469,1.3919352425412057,0.4897390920962086,0.9928229620527677,10.0,10.0,10.0,10.0,0.4757343215091329,0.9546332254252505
True,10.0,10.0,10.0,10.0,0.5736328596422363,0.9290081482724976,10.0,10.0,10.0,1.2204238432961765,0.5871153976961334,0.9742475023596008,10.0,10.0,1.2045508274231604,1.2204238432961765,0.8382837570275882,0.972853714984438,10.0,10.0,10.0,1.3664322466575212,0.6737636444470161,0.9892847615344692,10.0,10.0,10.0,10.0,0.7283517054762896,0.9717679339608447
