CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,10.0,10.0,10.0,10.0,1.857010780313384,0.9507531650718798,10.0,10.0,10.0,10.0,1.437239942638311,0.9937287353062446,10.0,10.0,10.0,10.0,1.2874017804162907,0.974396722884725,10.0,10.0,10.0,10.0,1.478423228813457,0.9848671751627645,10.0,10.0,10.0,10.0,1.5512885967037786,0.9806369160420196
True,10.0,10.0,10.0,10.0,1.72891748579379,0.928004770019884,10.0,10.0,10.0,10.0,1.4834026602412105,0.963863137185937,10.0,10.0,10.0,10.0,1.709824241971304,0.9443416514489144,10.0,10.0,10.0,10.0,1.5155132903639086,0.9536486856404462,10.0,10.0,10.0,10.0,1.6522830257112129,0.9294838911849226
True,10.0,10.0,10.0,10.0,1.621227442313791,0.973888061689345,10.0,10.0,10.0,10.0,1.7492198930111595,0.9357162785583928,10.0,10.0,10.0,10.0,1.5492144844240168,0.931924457504538,10.0,10.0,10.0,10.0,1.2899927187952671,0.9835476090603834,10.0,10.0,10.0,10.0,1.2692780256459542,0.9950225377787921
True,10.0,10.0,10.0,10.0,2.115787103482813,0.9001981795611611,10.0,10.0,10.0,10.0,1.7006307442214277,0.9063272684627124,10.0,10.0,10.0,10.0,1.344514486704013,0.9560339270378132,10.0,10.0,10.0,10.0,1.264983826230779,0.99305575583564,10.0,10.0,10.0,10.0,1.3581076292134364,0.9741308058297987
True,10.0,10.0,10.0,10.0,1.3947802797203728,0.984037821390314,10.0,10.0,10.0,10.0,1.1717518183664646,0.9979852036109036,10.0,10.0,10.0,10.0,1.309760272012124,0.9558605242088382,10.0,10.0,10.0,10.0,1.4413945485680912,0.9964869961773262,10.0,10.0,10.0,10.0,1.4174521589536735,0.9952786860874246
True,10.0,10.0,10.0,10.0,1.6072487482780928,0.9481053036657,10.0,10.0,10.0,10.0,1.4931568647636957,0.9591233009054,10.0,10.0,10.0,10.0,1.4766395643248569,0.966339741909969,10.0,10.0,10.0,1.751470588235294,1.1905608117416293,0.9927914651815606,10.0,10.0,10.0,2.2688775510204082,1.2625238740811233,0.964980861632274
True,10.0,10.0,10.0,10.0,1.83818655737892,0.8950416098560785,10.0,10.0,10.0,10.0,1.564836737552985,0.9578086612634148,10.0,10.0,10.0,10.0,2.142950653516055,0.906221555783492,10.0,10.0,10.0,10.0,1.084019997288746,0.9935903115080176,10.0,10.0,10.0,10.0,1.0745411969299163,0.9920971367158311
True,10.0,10.0,0.7551020408163265,1.3369202226345085,1.4841302835498418,0.9838512721435868,0.7551020408163265,1.1551020408163266,1.1551020408163266,1.2551020408163267,1.6051711466250336,0.9516233866659728,0.4,1.1551020408163266,1.1551020408163266,1.4369202226345086,1.7433777168624438,0.9503556545884072,0.7551020408163265,1.1551020408163266,1.1551020408163266,1.5732838589981448,1.59570315717821,0.9678452418270908,0.7551020408163265,0.7551020408163265,1.1551020408163266,1.6551020408163266,1.6332680883938615,0.9678121411309757
True,10.0,10.0,10.0,10.0,1.6180728220988565,0.9344003111014928,10.0,10.0,10.0,10.0,2.075811732859461,0.9260547287809088,10.0,10.0,10.0,10.0,1.6641952055512004,0.9438188983898362,10.0,10.0,10.0,10.0,1.7718512892616822,0.9948145968035138,10.0,10.0,10.0,10.0,1.8279639084550154,0.974373291704097
True,10.0,10.0,10.0,10.0,1.8476069751674444,0.9250116546597392,10.0,10.0,10.0,10.0,1.7467645822414002,0.9121541487002364,10.0,10.0,10.0,10.0,1.7271903630322196,0.9378571461043064,10.0,10.0,10.0,10.0,0.9676042215332168,1.0084710841531557,10.0,10.0,10.0,10.0,1.1030306367797094,0.9865933300874532
