CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,10.0,10.0,10.0,10.0,2.020904961962028,0.9103013133665152,10.0,10.0,10.0,10.0,2.1281293557544068,0.9414771905602898,10.0,10.0,10.0,10.0,1.4622675161794505,0.9739943194663676,10.0,10.0,10.0,10.0,1.9200173349116731,0.9746227286607588
True,10.0,10.0,10.0,10.0,1.7967258586685506,0.9482401295615397,10.0,10.0,10.0,10.0,1.4529433593009171,0.9354062015629603,10.0,10.0,10.0,10.0,1.8056661207318303,0.942609743013664,10.0,10.0,10.0,10.0,2.0247340497116513,0.8992910249011572
True,10.0,10.0,10.0,10.0,1.4791578632082145,0.97663697739622,10.0,10.0,10.0,10.0,1.6576789644350955,0.9544668945607718,10.0,10.0,10.0,10.0,1.489462315935574,0.9685395886803164,10.0,10.0,10.0,10.0,1.42789613010232,0.9887117550501623
True,10.0,10.0,10.0,10.0,1.7293120512728812,0.9140390727316902,10.0,10.0,10.0,10.0,1.4737788618944976,0.9433276854912125,10.0,10.0,10.0,10.0,1.7160185430029842,0.9309467971742729,10.0,10.0,10.0,10.0,1.124987788131926,0.9978016657463998
True,10.0,10.0,10.0,10.0,1.692557040590163,0.9337930677796376,10.0,10.0,10.0,10.0,1.4709400813638722,0.9293602844778315,10.0,10.0,10.0,10.0,1.5003936262494264,0.9550955113140956,10.0,10.0,10.0,10.0,1.3953051427776173,1.0047112817321948
True,10.0,10.0,10.0,10.0,1.6416683356052748,0.9631693877076992,10.0,10.0,10.0,10.0,1.659307001267441,0.9795259356834662,10.0,10.0,10.0,10.0,1.545169669869321,0.948412764299609,10.0,10.0,10.0,10.0,1.5117613670882313,0.9420385719095263
True,10.0,10.0,10.0,10.0,1.4879332333702189,0.9508003287441135,10.0,10.0,10.0,10.0,1.9210097223822913,0.917346420622196,10.0,10.0,10.0,10.0,1.8225414269483138,0.9378926153216003,10.0,10.0,10.0,10.0,1.5019115587633318,0.9709511103533867
True,0.8,0.890909090909091,1.1409090909090909,1.2318181818181817,2.2984405486237125,0.8729523197446232,0.8,0.890909090909091,1.1409090909090909,1.456307977736549,1.7022841746585875,0.9521176164320693,0.8,1.05,1.2744897959183674,1.456307977736549,1.7792905033068187,0.9655940920297988,0.8,1.0244897959183674,1.2744897959183674,1.6320655534941249,1.5943555031199117,0.9667214128371147
True,10.0,10.0,10.0,10.0,1.6843319521220128,0.961423035735231,10.0,10.0,10.0,10.0,1.3159588185932365,0.9883993552878241,10.0,10.0,10.0,10.0,1.2838848738421818,0.9362364406121806,10.0,10.0,10.0,10.0,1.6218322723614265,0.9827862587794464
True,10.0,10.0,10.0,10.0,2.0506803775294693,0.92675922644497,10.0,10.0,10.0,10.0,1.2719258400543758,0.9835230822421945,10.0,10.0,10.0,10.0,1.6158343534942514,0.9437755397745102,10.0,10.0,10.0,10.0,1.5350464441182745,0.955392846012999
True,0.6,0.7,0.7,1.176502311248074,1.674645707962617,0.932216401725419,0.6,0.7,0.7,1.0409090909090908,1.6673639350713458,0.9527311604467531,0.6,0.7,0.7,1.2075757575757575,1.7370077338173169,0.9369887741268524,0.6,0.7,0.8666666666666666,1.0484848484848484,1.061175958257296,1.007853361241582
True,10.0,10.0,10.0,10.0,1.7723786073116325,0.938968080446647,10.0,10.0,10.0,10.0,1.7813199986545278,0.9345711751217036,10.0,10.0,10.0,10.0,1.4498675520721713,0.9367659532861652,10.0,10.0,10.0,10.0,2.104041025592374,0.8727033315866896
True,10.0,10.0,10.0,10.0,1.6208070827474494,0.9425127598168217,10.0,10.0,10.0,10.0,1.3655997209342567,0.9829251840892594,10.0,10.0,10.0,10.0,1.8345217769819349,0.9544492434674925,10.0,10.0,10.0,10.0,1.1119856105204482,0.9229776829254867
True,10.0,10.0,10.0,10.0,1.4823170142793007,0.9664975142532313,10.0,10.0,10.0,10.0,1.9638327782648055,0.9126168624236062,10.0,10.0,10.0,10.0,1.9214136341650392,0.9420502510521891,10.0,10.0,10.0,10.0,1.5001445582667174,0.9590407615516838
True,10.0,10.0,0.7749999999999999,1.171186440677966,1.6293592913211996,0.9186656081824112,10.0,10.0,0.7749999999999999,1.171186440677966,1.587018338869923,0.9510263050100347,10.0,0.7749999999999999,0.7749999999999999,1.171186440677966,1.6796859992105362,0.9066875126404126,10.0,0.7749999999999999,0.7749999999999999,1.1128531073446326,0.9699056207406391,1.0085883617343716
True,1.1333333333333333,1.6,2.5183673469387755,3.560034013605442,1.7981040857999582,0.961230749423091,1.1333333333333333,2.0517006802721087,2.5183673469387755,3.150943104514533,1.6601345195669137,0.9477044487084155,1.1333333333333333,2.0517006802721087,2.5183673469387755,3.385034013605442,1.4990446995639268,0.9746069141579031,1.1333333333333333,2.0517006802721087,2.5517006802721087,3.1092764378478663,1.9138899221650791,0.9521840444499657
True,10.0,10.0,10.0,10.0,2.247409145990375,0.937103733731637,10.0,10.0,10.0,10.0,1.674783642988082,0.9619033409959215,10.0,10.0,10.0,10.0,2.225655253547413,0.944684230381951,10.0,10.0,10.0,10.0,1.5014603763019059,0.9732300294141542
True,10.0,10.0,1.9333333333333333,2.45095856524428,1.4873403212210754,0.9850196601917347,10.0,10.0,1.9333333333333333,2.2448979591836737,1.5002173332532442,0.9368467929593596,10.0,10.0,10.0,2.2448979591836737,1.5523449535217526,0.9419676280879644,10.0,10.0,10.0,2.2448979591836737,1.1886089898623722,0.9534886917807984
True,10.0,10.0,10.0,10.0,1.5830340616987912,0.9694435091887789,10.0,10.0,10.0,10.0,1.6607691899073262,0.9477628730387397,10.0,10.0,10.0,10.0,1.706796401142021,0.9489664776411905,10.0,10.0,10.0,10.0,1.5794500529690372,0.9266233946101214
True,10.0,10.0,10.0,10.0,1.522889693545161,0.9462534834199667,10.0,10.0,10.0,10.0,1.8005487891338228,0.9661298513776387,10.0,10.0,10.0,10.0,2.1188422713620296,0.9351259697555714,10.0,10.0,10.0,10.0,1.0793304337641036,1.0143968144396598
True,10.0,10.0,10.0,10.0,1.594286471684223,0.9888572706522588,10.0,10.0,10.0,10.0,1.3427609403471454,0.9603983353704157,10.0,10.0,10.0,10.0,1.5074953398200548,0.9761705688095927,10.0,10.0,10.0,10.0,1.569766403796787,1.0038886296841076
True,10.0,10.0,10.0,10.0,1.5166070977139343,0.975095882019683,10.0,10.0,10.0,10.0,1.9266958568681616,0.9177071243024557,10.0,10.0,10.0,10.0,1.973102053636015,0.9264499748826444,10.0,10.0,10.0,10.0,1.2734370624732474,0.9994462285676888
True,10.0,10.0,10.0,10.0,1.4015660181831693,0.9563415562457912,10.0,10.0,10.0,10.0,1.7801426604384747,0.8987868849764146,10.0,10.0,10.0,10.0,1.8317781328036489,0.9365831493300213,10.0,10.0,10.0,10.0,0.9283289640470326,0.9964987329200079
True,10.0,10.0,10.0,3.6945578231292515,2.144238293296758,0.90078581413689,10.0,10.0,10.0,3.7849533033552403,1.4824842455649558,0.9347352281173282,10.0,10.0,10.0,3.6945578231292515,1.454485043912126,0.9726538108047966,10.0,10.0,2.8612244897959185,3.6945578231292515,1.4975034025413843,0.9771114699196378
True,10.0,10.0,10.0,10.0,1.813596298113276,0.9356647512970987,10.0,10.0,10.0,10.0,1.6861431131389704,0.9528745747984898,10.0,10.0,10.0,10.0,1.3176830551691947,0.9717236774806892,10.0,10.0,10.0,10.0,1.477843079713,0.9870113334631201
True,10.0,10.0,10.0,3.2583333333333337,1.940052913752598,0.9355234783581166,10.0,10.0,3.191666666666667,3.339965986394558,1.78944770507916,0.9557191458951184,10.0,10.0,3.191666666666667,3.339965986394558,1.6204810225852053,0.9538781924836165,10.0,10.0,3.191666666666667,3.339965986394558,2.0268653556292366,0.9770865111018618
True,10.0,10.0,10.0,10.0,1.904482739303105,0.9208157469552937,10.0,10.0,10.0,10.0,1.7561209575502836,0.9585398225475183,10.0,10.0,10.0,10.0,1.852039965158601,0.9646091774174271,10.0,10.0,10.0,10.0,1.2303287159711904,0.9902797868952483
True,10.0,10.0,10.0,10.0,1.7319540320682987,0.9236907372226977,10.0,10.0,10.0,10.0,1.6491512858321342,0.966121444413248,10.0,10.0,10.0,10.0,2.158033944142908,0.9318332396184041,10.0,10.0,10.0,10.0,1.270636567010491,0.9612610114192208
True,10.0,10.0,10.0,10.0,1.890842219252041,0.9610545602405345,10.0,10.0,10.0,10.0,1.4351803500817026,0.9455507925099074,10.0,10.0,10.0,10.0,1.6481263970008098,0.9023060366376792,10.0,10.0,10.0,10.0,1.5646138016764597,0.9722576865745871
True,10.0,10.0,10.0,10.0,1.4920337635663872,0.9601231623159314,10.0,10.0,10.0,10.0,1.6657312604216297,0.9550469784959746,10.0,10.0,10.0,10.0,1.8786928602342399,0.913733999417035,10.0,10.0,10.0,10.0,1.8722270188035117,0.9814964338405738
True,10.0,10.0,10.0,10.0,1.5626065320917282,0.9445665958611551,10.0,10.0,10.0,10.0,1.8008772355235052,0.954865629220012,10.0,10.0,10.0,10.0,1.6609089738840666,0.9545503962633106,10.0,10.0,10.0,10.0,0.9794925085038038,1.006770181631126
True,10.0,10.0,10.0,10.0,2.0320472910530722,0.901084297989405,10.0,10.0,10.0,10.0,1.4564320431509035,0.9641133304290405,10.0,10.0,10.0,10.0,1.824056145690872,0.9267605323583386,10.0,10.0,10.0,10.0,1.0967938539848574,0.9984841557987822
True,10.0,10.0,10.0,10.0,1.5599237825827506,0.9624063901033626,10.0,10.0,10.0,10.0,1.4339371393650062,0.9538581830365385,10.0,10.0,10.0,10.0,1.463437517936644,0.9606601106965224,10.0,10.0,10.0,10.0,2.1461081898288352,0.9306168721857798
True,10.0,10.0,10.0,10.0,1.576243257954665,0.940736519036059,10.0,10.0,10.0,10.0,1.4237866043599625,0.9382159784364358,10.0,10.0,10.0,10.0,1.864399305828498,0.8776355059198832,10.0,10.0,10.0,10.0,2.2357090575736107,0.8663060463128709
True,10.0,10.0,10.0,10.0,1.6268695491109006,0.949622914810299,10.0,10.0,10.0,10.0,1.5396897067818736,0.9551012168280186,10.0,10.0,10.0,10.0,1.372302046909796,0.9521133903640806,10.0,10.0,10.0,10.0,1.9582462197016213,0.8774759723319923
True,10.0,10.0,10.0,10.0,1.6683182858540455,0.9512187820322666,10.0,10.0,10.0,10.0,1.896197371738277,0.927561962008355,10.0,10.0,10.0,10.0,1.9679257044710212,0.9403483482528339,10.0,10.0,10.0,10.0,1.3936916980479768,0.8834200699782334
True,10.0,10.0,10.0,2.0249536178107608,1.5389039727289127,0.9265810988260261,10.0,0.7666666666666666,1.2212121212121212,2.2712121212121215,1.4250760192252572,0.9850333346157176,0.26666666666666666,0.7666666666666666,1.2212121212121212,2.2712121212121215,1.3453295036604813,0.9962229160919044,0.26666666666666666,0.7212121212121212,1.1212121212121213,1.6666666666666665,1.8345069059174783,0.8763606483546124
True,10.0,10.0,10.0,10.0,1.4746856524136156,0.978220877436762,10.0,10.0,10.0,10.0,1.6949829253611786,0.9352896586736735,10.0,10.0,10.0,10.0,1.36650304803711,0.9569617332225228,10.0,10.0,10.0,10.0,1.602739662499808,0.9841095455838784
True,10.0,10.0,10.0,10.0,2.120723283461488,0.9136677292490887,10.0,10.0,10.0,10.0,1.7467177550914212,0.9748978399926356,10.0,10.0,10.0,10.0,1.7243769401056386,0.9495679455069173,10.0,10.0,10.0,10.0,1.062936789898113,1.0008759370180624
True,10.0,10.0,10.0,10.0,1.9729685467175013,0.8816010496058126,10.0,10.0,10.0,10.0,1.5279313563032122,0.9218467862308906,10.0,10.0,10.0,10.0,1.8054913765771512,0.9501180926328183,10.0,10.0,10.0,10.0,0.9998017374665885,1.0067857531175344
True,10.0,0.9619047619047618,0.9619047619047618,1.0783820346320345,1.4425378678340892,0.9557833927234869,0.5333333333333333,0.9619047619047618,0.9619047619047618,1.0846320346320346,1.4465031490711937,0.9769787821083797,0.5333333333333333,0.9619047619047618,0.9619047619047618,1.0846320346320346,1.4591290799837449,0.9788578171237035,0.5333333333333333,0.9619047619047618,0.9619047619047618,1.2762987012987013,1.015070409162761,1.0126877017096927
True,10.0,10.0,10.0,10.0,1.631387849040788,0.9764646780735612,10.0,10.0,10.0,10.0,1.9136245145212567,0.9361700902705739,10.0,10.0,10.0,10.0,1.8310913683101138,0.9598894800582596,10.0,10.0,10.0,10.0,1.0706429880437844,1.0135855436453847
True,10.0,10.0,10.0,1.4166666666666665,1.3581313781580406,0.9424490279240219,10.0,10.0,10.0,10.0,1.8322312572557862,0.8901939800436838,10.0,10.0,10.0,10.0,1.282630546244137,0.9764182958908212,10.0,10.0,0.85,2.35,1.8223137368094864,0.9728546785527714
True,10.0,1.2,1.363265306122449,1.7715986394557823,1.5252627363790965,0.9637234497687823,10.0,1.2,1.363265306122449,1.7715986394557823,1.5980209788610482,0.9303832081383134,10.0,1.2,1.363265306122449,1.7715986394557823,1.543967883425241,0.9518474084780232,10.0,10.0,1.363265306122449,1.9049319727891156,1.5151304832917876,0.9846710200574339
True,10.0,10.0,10.0,10.0,1.7194179592641716,0.9196838906159164,10.0,10.0,10.0,10.0,1.491297512440338,0.9207477988125046,10.0,10.0,10.0,10.0,1.4586316640037398,0.9585106857836928,10.0,10.0,10.0,10.0,1.531055370248664,0.9971694194685469
True,10.0,10.0,10.0,10.0,1.8503456037246266,0.9323333377087784,10.0,10.0,10.0,10.0,1.7013369014942508,0.9428309798623437,10.0,10.0,10.0,10.0,1.719253876468473,0.9387998988128817,10.0,10.0,10.0,10.0,1.1076790226846973,0.9533235095781919
True,10.0,10.0,10.0,10.0,1.3552344944599537,0.9408922175842382,10.0,10.0,10.0,10.0,2.0163709169493176,0.914081088665554,10.0,10.0,10.0,10.0,1.6809490414654138,0.9651313422088705,10.0,10.0,10.0,10.0,1.1735286189933678,0.9532253127801902
True,10.0,10.0,10.0,10.0,1.6395884316631661,0.9429246357918688,10.0,10.0,10.0,10.0,1.5318626896326821,0.9717769438470736,10.0,10.0,10.0,10.0,1.5207030301344049,0.9437041639493845,10.0,10.0,10.0,10.0,2.410958022016334,0.9314946818970192
True,10.0,10.0,1.2156462585034014,2.4406462585034014,1.531487932899825,0.9494515719990322,10.0,0.7156462585034014,1.2156462585034014,1.7838280766852195,1.4909796686927612,1.0004964579692204,10.0,0.7156462585034014,1.2156462585034014,1.8065553494124922,1.457582099617693,0.9534731922430361,10.0,0.7156462585034014,1.2156462585034014,1.5338280766852195,2.18305065644425,0.9877189539896294
True,10.0,10.0,10.0,10.0,1.6549077579604945,0.9539792578845713,10.0,10.0,10.0,10.0,1.6264840887322474,0.9684300487185855,10.0,10.0,10.0,10.0,1.5367225511036176,0.9185618397410307,10.0,10.0,10.0,10.0,1.1202257751881264,0.9825093563973073
True,10.0,10.0,10.0,10.0,1.8370923617903245,0.908890107279572,10.0,10.0,10.0,10.0,1.6691197284572268,0.9321950252885796,10.0,10.0,10.0,10.0,1.6401666847455751,0.9583300206465888,10.0,10.0,10.0,10.0,1.6988911101568178,0.9801295913638404
True,10.0,10.0,10.0,2.0090136054421768,1.800223672157132,0.9628625411981174,10.0,0.8673469387755102,1.0923469387755103,2.0090136054421768,1.6210361589989,0.9320658987622924,0.3673469387755102,0.8673469387755102,1.0923469387755103,1.7423469387755102,1.4225206819002445,0.9300419530818702,0.3673469387755102,0.5923469387755103,1.1756802721088437,1.9241651205936918,1.0594864357968288,1.0142626008671953
True,10.0,10.0,10.0,10.0,1.7827959511395264,0.9697854303355656,10.0,10.0,10.0,10.0,1.6777777698288845,0.9366795727146393,10.0,10.0,10.0,10.0,1.9275740331979574,0.9503530293606783,10.0,10.0,10.0,10.0,1.1007502336505532,0.9886101535109819
True,10.0,10.0,10.0,10.0,1.6845516041038837,0.944207555480788,10.0,10.0,10.0,10.0,1.601797603128669,0.9148043727254116,10.0,10.0,10.0,10.0,1.3926566073645352,0.9682563127368844,10.0,10.0,10.0,10.0,2.3322102000379177,0.8685607888449198
True,10.0,10.0,10.0,10.0,1.568986831930066,0.9682033197001653,10.0,10.0,10.0,10.0,1.4289564699716335,0.9784088700500317,10.0,10.0,10.0,10.0,1.347625360260447,0.9851186807421127,10.0,10.0,10.0,10.0,1.8486578367509146,0.8584811198928136
True,10.0,10.0,1.475,3.113605442176871,1.5615428535949578,0.9694655317507564,10.0,10.0,1.475,3.1303030303030304,1.5059337209282144,0.967371110076586,10.0,10.0,1.475,3.1303030303030304,1.4087107541589066,0.9473158301242766,10.0,10.0,10.0,10.0,1.8212847213453287,0.969688827678344
True,10.0,10.0,10.0,10.0,1.858928976360002,0.9022376125631059,10.0,10.0,10.0,10.0,1.39914201198044,0.9614274191477812,10.0,10.0,10.0,10.0,1.5971406043191445,0.9128981486407255,10.0,10.0,10.0,10.0,1.6002432783027878,0.9728719075144767
True,10.0,10.0,10.0,10.0,1.694977297418698,0.9554330585577894,10.0,10.0,10.0,10.0,1.811227271294878,0.9389209267143332,10.0,10.0,10.0,10.0,1.4784399827951316,0.9773878208892194,10.0,10.0,10.0,10.0,1.4469562102303368,0.8550134069967082
True,10.0,10.0,10.0,10.0,1.5776398825373275,0.9420083145440319,10.0,10.0,10.0,10.0,1.692098533259029,0.9783235588948163,10.0,10.0,10.0,10.0,2.1003293952960975,0.9566377381290847,10.0,10.0,10.0,10.0,1.5165146551803934,0.9569805534499862
True,10.0,10.0,10.0,10.0,1.8569792876703661,0.9175357668114404,10.0,10.0,10.0,10.0,1.6936875678952492,0.9548330040420605,10.0,10.0,10.0,10.0,1.9329888670878048,0.9376955945964122,10.0,10.0,10.0,10.0,1.7677146731235098,0.9449169378891755
True,10.0,10.0,10.0,10.0,1.9352541499799287,0.903548003948351,10.0,10.0,10.0,10.0,1.4587256018461054,0.9350719031934892,10.0,10.0,10.0,10.0,1.5460752162481373,0.949917961375568,10.0,10.0,10.0,10.0,1.8622032290667174,0.982598786259147
True,10.0,10.0,10.0,10.0,1.6927958879489027,0.9302280891710687,10.0,10.0,10.0,10.0,1.3836905676820583,0.9610856837694616,10.0,10.0,10.0,10.0,1.526250859259556,0.945410616725534,10.0,10.0,10.0,10.0,1.925642538330821,0.9280299372250275
True,10.0,10.0,10.0,10.0,1.622463166169269,0.9521352189712555,10.0,10.0,10.0,10.0,1.7807522965625104,0.9531448461497906,10.0,10.0,10.0,10.0,1.912385764051726,0.9381647811446159,10.0,10.0,10.0,10.0,1.3049167384233331,0.9156891416122244
True,10.0,10.0,10.0,10.0,1.7425037382876947,0.9135072796403717,10.0,10.0,10.0,10.0,1.8959453700193727,0.9696785674175746,10.0,10.0,10.0,10.0,1.718612401826834,0.9213046265704785,10.0,10.0,10.0,10.0,1.2020527282351021,0.9673282667550949
True,10.0,10.0,10.0,3.1641156462585034,2.024815028949262,0.9304408483859886,10.0,2.1974489795918366,2.6974489795918366,3.1641156462585034,1.4939355596886141,0.9511869750942801,10.0,2.1974489795918366,2.1974489795918366,3.1641156462585034,1.440106174840503,0.9433199625847521,10.0,10.0,2.6974489795918366,3.7488614089703676,1.9796327091838648,0.8866180353083752
True,10.0,10.0,10.0,10.0,1.5253036452192088,0.9843703444106945,10.0,10.0,10.0,10.0,1.7213388041866042,0.9428141601628525,10.0,10.0,10.0,10.0,1.4489403825705456,0.9607127996832355,10.0,10.0,10.0,10.0,1.4051001914494021,0.9769210444774397
